348645107088	SMP	1	277.0922	284.9860	517.5662	262.2360	12.1162	12.1162	3.7082	11.0636	11.0636	3.4528	274.4890	289.5042	280.0019	289.3623	514.6758	267.0163	519.6286	267.0205	638.2840	362.8631	638.2840	362.8631	0	2638	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.8124	65.5194	700.2239	37.3544	74.4771	723.1130	-0.1951	0.2364	-0.9519	-0.0607	0.2539	-0.9653	13766		Saccade	Saccade	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645123816	SMP	1	277.9222	285.3531	518.3480	262.8441	11.8944	11.8944	3.6999	11.2469	11.2469	3.4685	275.5026	290.0116	280.7754	289.8052	515.7871	267.2146	520.9826	267.3737	651.4484	280.4561	651.4484	280.4561	0	3351	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.4487	65.3188	699.5665	36.8971	74.2262	721.4964	-0.1905	0.2443	-0.9508	-0.0260	0.2265	-0.9737	13766		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645140758	SMP	1	278.3610	285.6787	519.0438	263.2433	11.7334	11.7334	3.6838	11.2065	11.2065	3.4789	275.9954	290.5129	281.2249	290.2062	516.1738	267.8741	521.1294	268.1568	639.8442	267.9681	639.8442	267.9681	0	4004	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.2529	65.1512	699.1910	36.8129	74.0020	721.4361	-0.1885	0.2538	-0.9487	-0.0583	0.2526	-0.9658	13766		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645157081	SMP	1	278.4410	286.1388	519.2675	263.6659	11.6118	11.6118	3.6627	11.0590	11.0590	3.4790	276.0101	290.6736	281.3908	290.8154	516.0229	268.3619	520.9965	268.3768	628.1036	269.6110	628.1036	269.6110	0	2923	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.0539	64.9318	698.0534	36.8470	73.8766	721.2611	-0.1876	0.2477	-0.9505	-0.0849	0.2493	-0.9647	13766		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645173639	SMP	1	278.4056	286.2902	519.2766	263.8561	11.6585	11.6585	3.6460	11.0257	11.0257	3.4758	275.8067	290.8173	281.3948	290.8186	516.0165	268.5123	521.2016	268.8079	625.2927	269.5516	625.2927	269.5516	0	3950	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.7596	64.7115	695.9214	36.7447	73.6430	719.8451	-0.1920	0.2409	-0.9514	-0.0785	0.2559	-0.9635	13766		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645190498	SMP	1	278.2437	286.1389	519.0833	263.4666	11.8914	11.8914	3.6445	10.7784	10.7784	3.4590	275.6089	290.8159	281.0077	290.5049	516.0048	268.3654	520.9970	268.3795	622.0169	267.4557	622.0169	267.4557	0	33797	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.6879	64.6621	694.8901	36.7685	73.7128	719.6715	-0.2007	0.2398	-0.9498	-0.0726	0.2626	-0.9622	13767		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645224310	SMP	1	278.2510	285.2152	519.1794	262.6757	11.9827	11.9827	3.6483	10.9963	10.9963	3.4576	275.8016	289.8111	281.0187	289.6592	516.0129	267.5142	521.0052	267.5222	620.1818	267.9233	620.1818	267.9233	0	2994	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.6652	64.9375	694.9394	36.7577	73.9545	719.5083	-0.1943	0.2392	-0.9514	-0.0788	0.2580	-0.9629	13767		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645240410	SMP	1	278.2479	284.7475	519.2817	262.3567	11.9841	11.9841	3.6515	11.0776	11.0776	3.4606	275.9972	289.5127	281.2252	289.2105	516.4022	267.0212	521.4542	267.0210	632.5480	270.1247	632.5480	270.1247	0	2021	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.6019	65.0438	694.9093	36.6047	74.0516	718.9932	-0.1806	0.2460	-0.9523	-0.0550	0.2429	-0.9685	13767		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645256986	SMP	1	278.1879	284.6237	519.1023	262.1001	11.8819	11.8819	3.6474	10.8839	10.8839	3.4521	275.7924	289.3972	281.2126	289.2002	516.3765	267.0199	521.3326	267.0178	635.6861	265.4073	635.6861	265.4073	0	1804	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.4727	64.9622	693.8475	36.6325	74.0640	719.1038	-0.1842	0.2502	-0.9505	-0.0480	0.2611	-0.9641	13767		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645273654	SMP	1	277.7825	285.0054	518.7707	262.3313	11.9466	11.9466	3.6491	10.9856	10.9856	3.4508	275.5078	289.5000	280.4946	289.5021	515.9961	267.3502	520.9932	267.3611	631.2183	263.9254	631.2183	263.9254	0	2531	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.8453	65.0441	695.3407	36.7336	73.9465	718.9526	-0.1903	0.2372	-0.9526	-0.0506	0.2690	-0.9618	13767		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645292776	SMP	1	277.2156	285.4923	518.2484	262.9364	11.7969	11.7969	3.6412	11.0058	11.0058	3.4497	274.7899	290.2125	280.2106	290.1994	515.2492	267.8050	520.4579	268.0122	628.7117	260.3491	628.7117	260.3491	0	3234	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.8279	64.7360	694.2590	36.8564	73.6365	717.5668	-0.1867	0.2538	-0.9491	-0.0593	0.2655	-0.9623	13768		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645307358	SMP	1	276.8279	286.3310	517.8038	263.6275	12.0540	12.0540	3.6503	10.9934	10.9934	3.4481	274.5101	291.0188	279.4923	291.0052	514.9994	268.3691	519.9954	268.5160	629.4519	261.1777	629.4519	261.1777	0	2990	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.2000	64.6403	695.7487	36.9624	73.4734	717.5404	-0.1941	0.2522	-0.9480	-0.0524	0.2536	-0.9659	13768		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645323684	SMP	1	276.4786	286.9799	517.4735	264.4116	12.1084	12.1084	3.6593	11.0479	11.0479	3.4501	274.0019	291.6646	279.5087	291.5015	514.6806	269.0247	519.6189	269.0242	629.5649	264.2105	629.5649	264.2105	0	1899	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.0334	64.3264	694.1795	37.0843	73.3317	717.8702	-0.1873	0.2459	-0.9510	-0.0533	0.2391	-0.9695	13768		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645340394	SMP	1	276.4356	287.5017	517.3015	264.7869	11.8688	11.8688	3.6526	11.1394	11.1394	3.4578	274.0107	292.3518	279.4066	292.1930	514.4966	269.5064	519.3272	270.0065	629.0449	257.6044	629.0449	257.6044	0	1754	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.9128	64.0445	693.3025	37.2082	73.2140	718.8803	-0.1880	0.2584	-0.9476	-0.0593	0.2664	-0.9620	13768		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645357131	SMP	1	276.2424	287.4974	517.1841	264.8754	11.7632	11.7632	3.6404	10.9389	10.9389	3.4521	273.7897	292.2127	279.2048	292.1959	514.2191	269.8056	519.3211	270.0034	630.0868	255.5232	630.0868	255.5232	0	1848	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.8364	63.9809	692.3993	37.2120	73.0911	718.1207	-0.1891	0.2531	-0.9488	-0.0613	0.2707	-0.9607	13768		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645373640	SMP	1	275.9060	287.4897	516.7660	264.5757	11.9226	11.9226	3.6408	10.9974	10.9974	3.4506	273.5067	292.0204	278.4860	292.0133	513.9998	269.3665	518.9959	269.5113	631.4243	260.3332	631.4243	260.3332	0	1794	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.2329	64.1887	694.0430	37.2906	73.2251	718.0535	-0.1997	0.2401	-0.9500	-0.0502	0.2576	-0.9649	13768		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645391377	SMP	1	275.3817	287.1388	516.2789	264.4244	11.8809	11.8809	3.6390	11.0782	11.0782	3.4554	272.8004	291.8112	278.0068	291.6636	513.3807	269.0225	518.1415	269.1578	629.1435	263.1507	629.1435	263.1507	0	2855	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.4322	64.2852	694.2115	37.5887	73.4794	719.5046	-0.2047	0.2457	-0.9475	-0.0682	0.2446	-0.9672	13769		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
348645406946	SMP	1	274.4800	286.9106	515.5836	264.0341	11.9684	11.9684	3.6412	10.9792	10.9792	3.4537	272.0311	291.6648	277.5032	291.5027	512.6779	269.0175	517.6311	269.0191	632.4977	255.5416	632.4977	255.5416	0	1801	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.4217	64.2105	692.9295	37.7772	73.5099	719.5963	-0.1875	0.2506	-0.9498	-0.0630	0.2678	-0.9614	13769		Fixation	Fixation	e9765c5f-ca58-45aa-a768-622804837c3d.jpg	3	10879	stimulus_10879
