rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	1	95704792228	95704925418	133190	613.2828	83.5482	35	62	9.41	9.41
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	1	95704792228	95704925418	133190	613.2828	83.5482	35	62	8.94	8.94
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	2	95705008839	95705175489	166650	372.5055	213.2276	81	16	9.27	9.27
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	2	95705008839	95705175489	166650	372.5055	213.2276	81	16	8.68	8.68
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	3	95705225402	95705492097	266695	459.4582	-15.7906	74	25	9.39	9.39
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	3	95705225402	95705492097	266695	459.4582	-15.7906	74	25	8.80	8.80
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	4	95705575482	95705925446	349964	393.7384	-8.0727	78	18	10.02	10.02
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	4	95705575482	95705925446	349964	393.7384	-8.0727	78	18	9.18	9.18
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	5	95705942034	95706075577	133543	453.1351	6.9867	34	31	10.68	10.68
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	5	95705942034	95706075577	133543	453.1351	6.9867	34	31	9.66	9.66
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	6	95706192196	95706458628	266432	441.8108	-24.6351	23	63	11.21	11.21
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	6	95706192196	95706458628	266432	441.8108	-24.6351	23	63	10.10	10.10
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	7	95706476460	95706658643	182183	531.7318	-3.7009	50	6	11.58	11.58
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	7	95706476460	95706658643	182183	531.7318	-3.7009	50	6	10.52	10.52
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	8	95706679749	95707108749	429000	614.4586	-4.5828	19	15	11.62	11.62
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	8	95706679749	95707108749	429000	614.4586	-4.5828	19	15	10.69	10.69
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	9	95707125293	95707542129	416836	701.1419	6.1814	66	27	11.62	11.62
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	9	95707125293	95707542129	416836	701.1419	6.1814	66	27	10.71	10.71
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	10	95707558680	95708075442	516762	641.2069	5.5015	43	47	11.88	11.88
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	10	95707558680	95708075442	516762	641.2069	5.5015	43	47	10.90	10.90
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	11	95708092153	95708292082	199929	691.2816	30.7189	30	3	11.89	11.89
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	11	95708092153	95708292082	199929	691.2816	30.7189	30	3	10.81	10.81
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	12	95708308696	95708758669	449973	806.2508	30.7862	66	11	11.54	11.54
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	12	95708308696	95708758669	449973	806.2508	30.7862	66	11	10.63	10.63
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	13	95708808563	95709192130	383567	368.1689	36.3066	44	29	11.43	11.43
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	13	95708808563	95709192130	383567	368.1689	36.3066	44	29	10.28	10.28
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	14	95709258840	95709392029	133189	342.7699	75.4057	11	87	11.52	11.52
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	14	95709275431	95709591947	316516	350.9026	98.6674	21	77	10.28	10.28
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	15	95709408633	95709775232	366599	364.9807	113.7713	78	17	11.18	11.18
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	15	95709608824	95710292218	683394	388.2582	111.7857	84	15	9.96	9.96
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	16	95709792005	95710308561	516556	391.8865	109.3492	85	14	10.69	10.69
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	16	95710308561	95710692039	383478	357.33	119.8331	19	23	9.77	9.77
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	17	95710325134	95710692039	366905	357.492	120.2377	19	23	10.49	10.49
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	18	95710808587	95711141790	333203	458.0615	66.4346	39	54	10.27	10.27
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	17	95710808587	95711141790	333203	458.0615	66.4346	39	54	9.95	9.95
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	19	95711158526	95712525015	1366489	401.5684	116.5167	56	40	11.02	11.02
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	18	95711158526	95712525015	1366489	401.5684	116.5167	56	40	9.86	9.86
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	20	95712541762	95712925048	383286	489.6149	75.3215	44	55	11.03	11.03
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	19	95712541762	95712925048	383286	489.6149	75.3215	44	55	9.96	9.96
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	21	95712941640	95713725047	783407	534.663	61.2419	46	24	11.19	11.19
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	20	95712941640	95713725047	783407	534.663	61.2419	46	24	10.15	10.15
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	22	95713741631	95714541670	800039	604.8948	97.5685	67	30	10.92	10.92
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	21	95713741631	95714541670	800039	604.8948	97.5685	67	30	10.20	10.20
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	23	95714558256	95715108395	550139	702.3065	109.0304	88	9	10.62	10.62
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	22	95714558256	95715108395	550139	702.3065	109.0304	88	9	10.03	10.03
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	24	95715124927	95715891569	766642	776.003	100.1874	77	22	10.65	10.65
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	23	95715124927	95715891569	766642	776.003	100.1874	77	22	9.85	9.85
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	25	95715908616	95716941526	1032910	815.5553	116.5833	25	16	10.86	10.86
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	24	95715908616	95716941526	1032910	815.5553	116.5833	25	16	9.92	9.92
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	26	95717075581	95717441553	365972	845.6116	112.4431	32	66	10.90	10.90
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	25	95717075581	95717441553	365972	845.6116	112.4431	32	66	10.25	10.25
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	27	95717458111	95718291606	833495	873.0493	140.1004	37	17	10.70	10.70
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	26	95717458111	95718291606	833495	873.0493	140.1004	37	17	10.09	10.09
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	28	95718341415	95718624792	283377	398.5221	131.4686	65	32	10.76	10.76
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	27	95718341415	95718624792	283377	398.5221	131.4686	65	32	9.91	9.91
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	29	95718641430	95719041394	399964	379.1849	163.6949	18	80	10.84	10.84
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	28	95718641430	95719041394	399964	379.1849	163.6949	18	80	9.86	9.86
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	30	95719058038	95719141389	83351	376.8712	111.8538	4	29	10.83	10.83
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	29	95719058038	95719141389	83351	376.8712	111.8538	4	29	9.91	9.91
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	31	95719241370	95719608146	366776	398.8298	116.8027	33	65	10.79	10.79
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	30	95719241370	95719608146	366776	398.8298	116.8027	33	65	9.86	9.86
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	32	95719624684	95719908104	283420	433.4984	125.0168	59	13	10.68	10.68
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	31	95719624684	95719908104	283420	433.4984	125.0168	59	13	9.75	9.75
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	33	95719924669	95721108115	1183446	521.8049	98.119	51	41	10.46	10.46
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	32	95719924669	95721108115	1183446	521.8049	98.119	51	41	9.56	9.56
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	34	95721124832	95721424672	299840	595.8756	107.3425	38	10	10.51	10.51
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	33	95721124832	95721424672	299840	595.8756	107.3425	38	10	9.65	9.65
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	35	95721441273	95722174604	733331	673.5727	116.4987	49	33	10.34	10.34
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	34	95721441273	95722174604	733331	673.5727	116.4987	49	33	9.60	9.60
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	36	95722191318	95722474650	283332	751.3772	131.8417	10	16	10.27	10.27
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	35	95722191318	95722474650	283332	751.3772	131.8417	10	16	9.64	9.64
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	37	95722491418	95722591419	100001	521.6289	114.6533	85	11	10.50	10.50
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	36	95722491418	95722591419	100001	521.6289	114.6533	85	11	9.73	9.73
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	38	95722607993	95723057911	449918	462.3998	115.9966	68	30	10.54	10.54
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	37	95722607993	95723057911	449918	462.3998	115.9966	68	30	9.69	9.69
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	39	95723074622	95723674629	600007	395.9325	144.3748	61	28	10.63	10.63
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	38	95723074622	95723674629	600007	395.9325	144.3748	61	28	9.77	9.77
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	40	95723807907	95723991215	183308	401.8783	141.371	29	67	10.63	10.63
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	39	95723807907	95723991215	183308	401.8783	141.371	29	67	9.91	9.91
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	41	95724007849	95724541135	533286	433.1798	155.1777	74	24	10.55	10.55
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	40	95724007849	95724541135	533286	433.1798	155.1777	74	24	9.80	9.80
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	42	95724557790	95724841133	283343	499.7038	129.877	20	22	10.33	10.33
24	right	stimulus_2725	2725	stimulus_2725	2725	Fixation R	41	95724557790	95724841133	283343	499.7038	129.877	20	22	9.66	9.66
24	left	stimulus_2725	2725	stimulus_2725	2725	Fixation L	43	95724857783	95725407850	550067	391.3342	147.1902	52	44	10.28	10.28
