rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	1	358554357016	358554606911	249895	757.7317	381.9101	9	86	15.45	15.45
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	1	358554357016	358554606911	249895	757.7317	381.9101	9	86	16.30	16.30
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	2	358554640271	358554773511	133240	658.1028	283.8298	14	25	15.19	15.19
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	2	358554640271	358554773511	133240	658.1028	283.8298	14	25	15.88	15.88
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	3	358554806919	358554973509	166590	550.0073	110.8026	25	28	14.70	14.70
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	3	358554806919	358554973509	166590	550.0073	110.8026	25	28	15.48	15.48
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	4	358555006926	358555473525	466599	354.4454	40.4868	25	70	14.62	14.62
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	4	358555006926	358555473525	466599	354.4454	40.4868	25	70	15.26	15.26
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	5	358555490266	358555607030	116764	400.8332	17.8546	18	26	14.54	14.54
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	5	358555490266	358555607030	116764	400.8332	17.8546	18	26	15.32	15.32
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	6	358555623549	358555973519	349970	499.9558	76.7664	18	66	14.69	14.69
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	6	358555623549	358555973519	349970	499.9558	76.7664	18	66	15.46	15.46
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	7	358555990253	358556556760	566507	557.6798	125.9833	58	25	14.65	14.65
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	7	358555990253	358556556760	566507	557.6798	125.9833	58	25	15.24	15.24
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	8	358556573496	358556973349	399853	656.7619	114.2793	17	22	14.41	14.41
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	8	358556573496	358556973349	399853	656.7619	114.2793	17	22	15.04	15.04
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	9	358557056762	358557156762	100000	643.9339	94.4436	5	18	14.96	14.96
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	9	358557056762	358557156762	100000	643.9339	94.4436	5	18	15.46	15.46
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	10	358557240167	358557540006	299839	300.6725	124.2811	27	55	15.85	15.85
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	10	358557240167	358557540006	299839	300.6725	124.2811	27	55	15.71	15.71
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	11	358557556732	358557723460	166728	326.1103	72.8985	40	49	16.86	16.86
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	11	358557556732	358557723460	166728	326.1103	72.8985	40	49	16.63	16.63
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	12	358558356748	358558456616	99868	406.1276	12.7216	65	21	17.47	17.47
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	13	358558656637	358559206687	550050	460.707	87.6122	58	41	16.62	16.62
6	right	stimulus_11143	11143	stimulus_11143	11143	Fixation R	12	358558656637	358559206687	550050	460.707	87.6122	58	41	16.50	16.50
6	left	stimulus_11143	11143	stimulus_11143	11143	Fixation L	14	358559323474	358559456616	133142	481.8403	120.2095	41	25	16.69	16.69
