rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
20	left	instruction_1	1	stimulus_6366	6366	Fixation L	1	76351879625	76352413013	533388	368.8737	153.3007	8	88	15.26	15.26
20	right	instruction_1	1	stimulus_6366	6366	Fixation R	1	76351879625	76352413013	533388	368.8737	153.3007	8	88	17.10	17.10
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	2	76352429693	76352662973	233280	355.044	42.0243	14	56	15.36	15.36
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	2	76352429693	76352662973	233280	355.044	42.0243	14	56	16.87	16.87
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	3	76352679534	76352862965	183431	455.6164	34.1907	85	11	15.31	15.31
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	3	76352679534	76352862965	183431	455.6164	34.1907	85	11	15.97	15.97
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	4	76352930916	76353162880	231964	532.9324	43.0184	69	27	15.30	15.30
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	4	76352930916	76353162880	231964	532.9324	43.0184	69	27	17.17	17.17
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	5	76353196202	76353379591	183389	479.3274	29.7396	81	17	15.37	15.37
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	5	76353196202	76353379591	183389	479.3274	29.7396	81	17	17.18	17.18
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	6	76353396196	76353613037	216841	459.1403	28.0257	7	30	15.09	15.09
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	6	76353396196	76353613037	216841	459.1403	28.0257	7	30	16.91	16.91
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	7	76353630691	76353979452	348761	366.1089	5.2931	19	27	14.95	14.95
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	7	76353630691	76353979452	348761	366.1089	5.2931	19	27	16.34	16.34
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	8	76354029513	76354296196	266683	534.8318	41.7344	46	52	15.24	15.24
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	8	76354029513	76354296196	266683	534.8318	41.7344	46	52	16.85	16.85
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	9	76354313377	76354546448	233071	574.9784	72.4189	72	11	15.24	15.24
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	9	76354313377	76354546448	233071	574.9784	72.4189	72	11	17.05	17.05
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	10	76354621561	76354779405	157844	682.6839	76.4441	40	11	15.19	15.19
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	10	76354621561	76354779405	157844	682.6839	76.4441	40	11	17.26	17.26
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	11	76354796086	76355021821	225735	795.0557	71.6138	44	49	15.07	15.07
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	11	76354796086	76355021821	225735	795.0557	71.6138	44	49	17.28	17.28
20	left	stimulus_6366	6366	stimulus_6366	6366	Fixation L	12	76355030111	76355429667	399556	666.0163	75.8079	28	24	15.15	15.15
20	right	stimulus_6366	6366	stimulus_6366	6366	Fixation R	12	76355030111	76355429667	399556	666.0163	75.8079	28	24	17.10	17.10
