rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
30	left	stimulus_survey	0	stimulus_4094	4094	Fixation L	1	8811522877	8811606227	83350	597.3345	520.771	3	13	11.98	11.98
30	right	stimulus_survey	0	stimulus_4094	4094	Fixation R	1	8811522877	8811606227	83350	597.3345	520.771	3	13	11.75	11.75
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	2	8811622996	8811889504	266508	594.1928	416.2816	13	61	11.90	11.90
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	2	8811622996	8811889504	266508	594.1928	416.2816	13	61	11.60	11.60
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	3	8811989467	8812222826	233359	495.6846	131.8097	57	35	11.90	11.90
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	3	8811989467	8812222826	233359	495.6846	131.8097	57	35	11.45	11.45
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	4	8812245196	8812506063	260867	374.5479	100.4565	67	24	11.45	11.45
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	4	8812245196	8812506063	260867	374.5479	100.4565	67	24	10.98	10.98
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	5	8812522831	8812856235	333404	443.4094	102.0363	88	9	11.09	11.09
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	5	8812522831	8812856235	333404	443.4094	102.0363	88	9	10.70	10.70
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	6	8812873069	8813089461	216392	601.226	90.4669	82	10	11.13	11.13
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	6	8812873069	8813089461	216392	601.226	90.4669	82	10	10.89	10.89
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	7	8813106052	8813306107	200055	650.347	77.0484	46	18	11.38	11.38
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	7	8813106052	8813306107	200055	650.347	77.0484	46	18	11.19	11.19
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	8	8813322722	8813922774	600052	795.3211	52.6689	56	20	11.74	11.74
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	8	8813322722	8813922774	600052	795.3211	52.6689	56	20	11.58	11.58
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	9	8814372773	8814589332	216559	368.839	100.8429	31	35	12.20	12.20
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	9	8814372773	8814589332	216559	368.839	100.8429	31	35	11.61	11.61
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	10	8814606081	8814772996	166915	474.3418	104.137	32	7	12.02	12.02
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	10	8814606081	8814772996	166915	474.3418	104.137	32	7	11.52	11.52
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	11	8814956000	8815205919	249919	622.2501	81.9532	33	66	11.36	11.36
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	11	8814956000	8815205919	249919	622.2501	81.9532	33	66	11.03	11.03
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	12	8815222767	8816445407	1222640	659.4782	69.0283	40	21	11.78	11.78
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	12	8815222767	8816445407	1222640	659.4782	69.0283	40	21	11.44	11.44
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	13	8816555993	8817222577	666584	364.7965	153.5916	81	15	12.20	12.20
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	13	8816555993	8817222577	666584	364.7965	153.5916	81	15	11.70	11.70
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	14	8817245190	8817789230	544040	456.4705	164.3054	69	11	11.87	11.87
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	14	8817245190	8817789230	544040	456.4705	164.3054	69	11	11.40	11.40
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	15	8817805781	8818272738	466957	548.6924	157.6761	71	24	11.91	11.91
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	15	8817805781	8818272738	466957	548.6924	157.6761	71	24	11.59	11.59
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	16	8818289230	8818722454	433224	609.1675	148.3382	44	12	12.17	12.17
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	16	8818289230	8818722454	433224	609.1675	148.3382	44	12	11.84	11.84
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	17	8818745753	8819472516	726763	701.7642	149.3482	78	16	12.04	12.04
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	17	8818745753	8819472516	726763	701.7642	149.3482	78	16	11.88	11.88
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	18	8819489065	8819889085	400020	794.885	135.413	78	18	11.82	11.82
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	18	8819489065	8819889085	400020	794.885	135.413	78	18	11.55	11.55
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	19	8819905808	8820422452	516644	870.1562	125.1561	79	17	11.63	11.63
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	19	8819905808	8820422452	516644	870.1562	125.1561	79	17	11.40	11.40
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	20	8820489066	8821043863	554797	353.9828	176.0132	73	19	11.92	11.92
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	20	8820489066	8821043863	554797	353.9828	176.0132	73	19	11.36	11.36
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	21	8821055765	8821455797	400032	445.594	171.8919	68	12	11.84	11.84
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	21	8821055765	8821455797	400032	445.594	171.8919	68	12	11.54	11.54
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	22	8821472384	8821745147	272763	385.4913	177.0214	17	11	11.86	11.86
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	22	8821472384	8821745147	272763	385.4913	177.0214	17	11	11.57	11.57
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	23	8821755761	8822445233	689472	532.212	176.0838	53	24	11.91	11.91
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	23	8821755761	8822445233	689472	532.212	176.0838	53	24	11.81	11.81
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	24	8822455719	8822972556	516837	631.5628	160.4812	77	10	11.73	11.73
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	24	8822455719	8822972556	516837	631.5628	160.4812	77	10	11.61	11.61
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	25	8822988949	8823488942	499993	736.7946	151.5228	81	15	11.34	11.34
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	25	8822988949	8823488942	499993	736.7946	151.5228	81	15	11.24	11.24
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	26	8823505553	8823855659	350106	831.5479	134.227	80	19	11.20	11.20
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	26	8823505553	8823855659	350106	831.5479	134.227	80	19	11.30	11.30
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	27	8823872397	8824072444	200047	899.2442	119.3697	25	8	11.23	11.23
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	27	8823872397	8824072444	200047	899.2442	119.3697	25	8	11.30	11.30
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	28	8824122253	8824488805	366552	331.2838	183.9719	81	18	11.69	11.69
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	28	8824122253	8824488805	366552	331.2838	183.9719	81	18	11.30	11.30
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	29	8824505556	8824905537	399981	363.9383	189.1554	83	12	11.61	11.61
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	29	8824505556	8824905537	399981	363.9383	189.1554	83	12	11.36	11.36
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	30	8824945458	8825272277	326819	751.6181	149.0895	73	23	11.78	11.78
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	30	8824945458	8825272277	326819	751.6181	149.0895	73	23	11.79	11.79
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	31	8825288830	8825605414	316584	818.2991	151.1225	34	9	11.99	11.99
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	31	8825288830	8825605414	316584	818.2991	151.1225	34	9	12.02	12.02
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	32	8825622215	8826158181	535966	622.6307	166.669	48	20	12.23	12.23
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	32	8825622215	8826158181	535966	622.6307	166.669	48	20	12.04	12.04
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	33	8826172294	8826646258	473964	736.3757	162.176	71	20	12.39	12.39
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	33	8826172294	8826646258	473964	736.3757	162.176	71	20	12.34	12.34
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	34	8826655487	8826972179	316692	807.9667	154.6937	91	6	12.29	12.29
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	34	8826655487	8826972179	316692	807.9667	154.6937	91	6	12.22	12.22
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	35	8826988691	8827238839	250148	877.0476	150.0606	22	5	12.16	12.16
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	35	8826988691	8827238839	250148	877.0476	150.0606	22	5	12.18	12.18
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	36	8827339918	8827756208	416290	340.0479	186.0103	65	33	12.38	12.38
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	36	8827339918	8827756208	416290	340.0479	186.0103	65	33	12.00	12.00
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	37	8827772331	8828745149	972818	382.5234	190.7647	51	16	11.94	11.94
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	37	8827772331	8828745149	972818	382.5234	190.7647	51	16	11.84	11.84
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	38	8828755376	8828988710	233334	474.7253	188.7816	20	8	12.09	12.09
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	38	8828755376	8828988710	233334	474.7253	188.7816	20	8	12.12	12.12
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	39	8829005290	8829246588	241298	573.6234	155.6163	37	55	12.11	12.11
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	39	8829005290	8829246588	241298	573.6234	155.6163	37	55	12.17	12.17
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	40	8829255377	8829572015	316638	575.3397	165.5522	40	54	12.06	12.06
30	right	stimulus_4094	4094	stimulus_4094	4094	Fixation R	40	8829255377	8829572015	316638	575.3397	165.5522	40	54	12.15	12.15
30	left	stimulus_4094	4094	stimulus_4094	4094	Fixation L	41	8829588621	8830021949	433328	647.9354	182.6768	85	12	12.18	12.18
