user_id, 01, 02, 03, 04, 06, 07, 08, 09, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 32, 34, 35
01, 1.0, 0.0, 0.0, 2.2e-08, 3.126e-06, 0.04695809, 0.000489393, 1.386e-06, 0.0, 6.3e-07, 0.290075852, 0.0, 0.0, 0.008813284, 0.0, 0.050545832, 1.6296e-05, 0.000970999, 0.0, 0.0, 0.000129177, 0.011035139, 1.003e-06, 0.0, 0.003254861, 0.0, 0.0, 0.008203458
02, 0.0, 1.0, 4.486e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4e-08, 0.0, 0.0, 0.134260355, 0.003013662, 0.0, 0.000124992, 0.0, 0.0, 0.0, 5.74e-07, 4.2305e-05, 0.0, 0.0, 1e-09, 1.1e-08, 0.0, 0.0, 0.163226111, 0.0
03, 0.0, 4.486e-06, 1.0, 0.0, 0.000687702, 0.0, 5.6e-08, 0.001908083, 0.348111564, 4.0053e-05, 0.0, 1.31e-07, 0.367983974, 0.0, 0.252691634, 0.0, 0.002269656, 1.58e-07, 0.0, 0.0, 1.0334e-05, 1.5e-08, 0.003771393, 0.337086863, 0.0, 0.0, 0.00175588, 0.0
04, 2.2e-08, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.35e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
06, 3.126e-06, 0.0, 0.000687702, 0.0, 1.0, 1.38e-07, 6.2185e-05, 0.297733362, 0.040209904, 0.000878929, 2.3716e-05, 0.0, 8.5591e-05, 3.5648e-05, 9.75e-07, 7.75e-07, 0.248162299, 0.018866452, 0.0, 0.0, 0.18803089, 0.001982142, 0.025617723, 0.001775971, 2.43e-07, 0.0, 3.56e-07, 0.0
07, 0.04695809, 0.0, 0.0, 0.0, 1.38e-07, 1.0, 0.043322976, 0.000151542, 0.0, 0.008150053, 0.03347112, 0.0, 7.6e-08, 0.000267334, 0.0, 0.449447744, 8.5988e-05, 0.000708535, 0.0, 0.0, 9.034e-06, 0.023770396, 0.000389508, 2.5e-08, 0.080735346, 0.0, 0.0, 0.001363364
08, 0.000489393, 0.0, 5.6e-08, 0.0, 6.2185e-05, 0.043322976, 1.0, 0.040941043, 2.9e-08, 0.03563976, 0.004193899, 0.0, 3.5e-08, 2.7781e-05, 2e-09, 0.007765751, 0.020322253, 0.108473724, 0.0, 0.0, 0.009081851, 0.190162334, 0.013227694, 1.0001e-05, 0.001691079, 0.0, 0.0, 2.4e-07
09, 1.386e-06, 0.0, 0.001908083, 0.0, 0.297733362, 0.000151542, 0.040941043, 1.0, 0.001977729, 0.04888532, 9.1397e-05, 0.0, 0.000419616, 5.38e-07, 1.3803e-05, 0.000208306, 0.697709376, 0.027497195, 0.0, 0.0, 0.159891833, 0.007012066, 0.093885687, 0.013199486, 1.738e-06, 0.0, 6e-09, 0.0
10, 0.0, 1.4e-08, 0.348111564, 0.0, 0.040209904, 0.0, 2.9e-08, 0.001977729, 1.0, 1.162e-06, 0.0, 0.0, 0.04530827, 0.0, 0.011012611, 0.0, 0.010251726, 7.14e-07, 0.0, 0.0, 0.001452818, 2.57e-07, 0.002246287, 0.423339497, 0.0, 0.0, 0.001786587, 0.0
12, 6.3e-07, 0.0, 4.0053e-05, 0.0, 0.000878929, 0.008150053, 0.03563976, 0.04888532, 1.162e-06, 1.0, 2.249e-05, 0.0, 0.000108228, 2e-08, 1.145e-06, 0.003630743, 0.01798575, 0.106638257, 0.0, 0.0, 0.009277104, 0.000621426, 0.066365139, 4.8598e-05, 0.000212987, 0.0, 0.0, 4.3e-08
13, 0.290075852, 0.0, 0.0, 0.0, 2.3716e-05, 0.03347112, 0.004193899, 9.1397e-05, 0.0, 2.249e-05, 1.0, 0.0, 0.0, 0.028648844, 0.0, 0.196456975, 0.000201137, 0.043712329, 0.0, 0.0, 4.2827e-05, 0.001456171, 5.53e-07, 0.0, 0.007604303, 0.0, 0.0, 0.002578975
14, 0.0, 0.134260355, 1.31e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.9544e-05, 0.0, 2.783e-06, 0.0, 0.0, 0.0, 0.000615794, 0.002904935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025137521, 0.0
15, 0.0, 0.003013662, 0.367983974, 0.0, 8.5591e-05, 7.6e-08, 3.5e-08, 0.000419616, 0.04530827, 0.000108228, 0.0, 3.9544e-05, 1.0, 0.0, 0.648138468, 1e-09, 0.000601136, 8.3e-08, 0.0, 6e-09, 1.849e-06, 9e-09, 0.002586713, 0.090155574, 0.0, 0.0, 0.017920841, 0.0
16, 0.008813284, 0.0, 0.0, 7.35e-07, 3.5648e-05, 0.000267334, 2.7781e-05, 5.38e-07, 0.0, 2e-08, 0.028648844, 0.0, 0.0, 1.0, 0.0, 0.000705402, 4.73e-07, 0.000286069, 0.0, 0.0, 0.000456295, 0.000228479, 4.4e-08, 0.0, 0.000346178, 0.0, 0.0, 0.00016974
17, 0.0, 0.000124992, 0.252691634, 0.0, 9.75e-07, 0.0, 2e-09, 1.3803e-05, 0.011012611, 1.145e-06, 0.0, 2.783e-06, 0.648138468, 0.0, 1.0, 0.0, 0.000183864, 2.3e-08, 0.0, 1e-09, 1e-09, 0.0, 0.000193372, 0.17180885, 0.0, 0.0, 0.023917363, 0.0
