user_id, 01, 02, 03, 04, 06, 07, 08, 09, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 32, 34, 35
01, 1.0, 0.0, 0.007541777, 0.0, 0.00531458, 0.005066787, 0.025503255, 0.006858106, 4.518e-06, 0.0, 0.000287193, 0.0, 0.0, 2.191e-06, 1e-08, 1.6e-08, 0.0, 4.311e-06, 0.0, 0.0, 1e-09, 0.010372703, 0.002311187, 0.000624679, 2.4451e-05, 0.0, 0.951320597, 0.015103787
02, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005487952, 0.0, 0.0, 0.8842671, 0.050676257, 0.0, 0.050238348, 0.0, 0.002375807, 0.0, 0.013134993, 0.006208695, 0.0, 0.0, 0.0, 0.00127661, 0.0, 0.0, 0.0, 0.0
03, 0.007541777, 0.0, 1.0, 0.0, 0.000357557, 0.338100477, 0.239443686, 0.044075343, 2e-09, 0.0, 7.4e-08, 0.0, 0.0, 0.0, 0.0, 2.25e-07, 0.0, 9.262e-06, 0.0, 0.0, 0.0, 4.588e-05, 0.288233363, 6.083e-06, 9.6e-07, 0.0, 0.003909056, 0.791397769
04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.5e-08, 7.22e-07, 0.0, 0.0, 0.000510223, 0.0, 1.09e-07, 0.0, 1.395e-06, 0.0, 0.0, 0.139701475, 5.556e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
06, 0.00531458, 0.0, 0.000357557, 0.0, 1.0, 0.025495882, 0.034049341, 0.005990087, 0.0, 2e-09, 0.047476017, 0.0, 0.0, 0.001352778, 0.0, 4.6159e-05, 0.0, 0.004404551, 0.0, 0.0, 1.955e-06, 0.433829054, 0.038543461, 8e-09, 0.013093524, 0.0, 0.000955856, 0.001164546
07, 0.005066787, 0.0, 0.338100477, 0.0, 0.025495882, 1.0, 0.380903373, 0.433591425, 1e-09, 0.0, 1.4813e-05, 0.0, 0.0, 1.54e-07, 0.0, 7.647e-06, 0.0, 0.002250052, 0.0, 0.0, 0.0, 0.000755996, 0.401924596, 2.812e-06, 6.5668e-05, 0.0, 0.000640392, 0.209017189
08, 0.025503255, 0.0, 0.239443686, 0.0, 0.034049341, 0.380903373, 1.0, 0.432582281, 0.0, 0.0, 1.5577e-05, 0.0, 0.0, 1.5e-08, 0.0, 2.2709e-05, 0.0, 0.001634195, 0.0, 0.0, 0.0, 0.002104727, 0.292477797, 2.134e-06, 3.6189e-05, 0.0, 0.005552075, 0.199202339
09, 0.006858106, 0.0, 0.044075343, 0.0, 0.005990087, 0.433591425, 0.432582281, 1.0, 0.0, 0.0, 9e-08, 0.0, 0.0, 1e-09, 0.0, 3.283e-06, 0.0, 0.000385294, 0.0, 0.0, 0.0, 6.9272e-05, 0.797887, 3.498e-06, 1.369e-05, 0.0, 0.008519905, 0.197553721
10, 4.518e-06, 0.005487952, 2e-09, 0.0, 0.0, 1e-09, 0.0, 0.0, 1.0, 0.0, 0.0, 0.009760137, 0.000181499, 0.0, 0.01320159, 0.0, 8.128e-06, 0.0, 7.3361e-05, 7.671e-06, 0.0, 0.0, 1.6e-08, 0.177368981, 0.0, 0.0, 3.792e-06, 7.44e-07
12, 0.0, 0.0, 0.0, 5.5e-08, 2e-09, 0.0, 0.0, 0.0, 0.0, 1.0, 0.000561303, 0.0, 0.0, 0.004361205, 0.0, 0.207961726, 0.0, 0.002208782, 0.0, 0.0, 0.001172513, 1.3264e-05, 1e-09, 0.0, 0.000133565, 0.0, 0.0, 2e-09
13, 0.000287193, 0.0, 7.4e-08, 7.22e-07, 0.047476017, 1.4813e-05, 1.5577e-05, 9e-08, 0.0, 0.000561303, 1.0, 0.0, 0.0, 0.450215555, 0.0, 0.021529337, 0.0, 0.15252566, 0.0, 0.0, 0.00822011, 0.31145366, 6.9348e-05, 0.0, 0.046130437, 0.0, 1.476e-06, 2.95e-07
14, 0.0, 0.8842671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009760137, 0.0, 0.0, 1.0, 0.017946799, 0.0, 0.022283705, 0.0, 0.001691703, 0.0, 0.002983993, 0.004615274, 0.0, 0.0, 0.0, 0.000749622, 0.0, 0.0, 0.0, 0.0
15, 0.0, 0.050676257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000181499, 0.0, 0.0, 0.017946799, 1.0, 0.0, 0.00051418, 0.0, 0.049091502, 0.0, 0.016322818, 0.029174685, 0.0, 0.0, 0.0, 5.934e-06, 0.0, 0.0, 0.0, 0.0
16, 2.191e-06, 0.0, 0.0, 0.000510223, 0.001352778, 1.54e-07, 1.5e-08, 1e-09, 0.0, 0.004361205, 0.450215555, 0.0, 0.0, 1.0, 0.0, 0.029519975, 0.0, 0.019179456, 0.0, 0.0, 0.031632504, 0.079520599, 5.48e-07, 0.0, 0.001339514, 0.0, 1.2e-08, 4e-09
17, 1e-08, 0.050238348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01320159, 0.0, 0.0, 0.022283705, 0.00051418, 0.0, 1.0, 0.0, 0.000124446, 0.0, 0.04431442, 0.002216303, 0.0, 0.0, 0.0, 0.003856565, 0.0, 0.0, 0.0, 0.0
19, 1.6e-08, 0.0, 2.25e-07, 1.09e-07, 4.6159e-05, 7.647e-06, 2.2709e-05, 3.283e-06, 0.0, 0.207961726, 0.021529337, 0.0, 0.0, 0.029519975, 0.0, 1.0, 0.0, 0.21694975, 0.0, 0.0, 0.000692656, 0.007635043, 3.6797e-05, 0.0, 0.028880848, 0.0, 1e-09, 1.491e-05
20, 0.0, 0.002375807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.128e-06, 0.0, 0.0, 0.001691703, 0.049091502, 0.0, 0.000124446, 0.0, 1.0, 0.0, 0.02269059, 0.096558127, 0.0, 0.0, 0.0, 1.86e-07, 0.0, 0.0, 0.0, 0.0
21, 4.311e-06, 0.0, 9.262e-06, 1.395e-06, 0.004404551, 0.002250052, 0.001634195, 0.000385294, 0.0, 0.002208782, 0.15252566, 0.0, 0.0, 0.019179456, 0.0, 0.21694975, 0.0, 1.0, 0.0, 0.0, 0.000430604, 0.068117622, 0.005873863, 0.0, 0.373186013, 0.0, 8.22e-07, 0.000585162
22, 0.0, 0.013134993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.3361e-05, 0.0, 0.0, 0.002983993, 0.016322818, 0.0, 0.04431442, 0.0, 0.02269059, 0.0, 1.0, 0.31643788, 0.0, 0.0, 0.0, 2.286e-06, 0.0, 0.0, 0.0, 0.0
