text_id, 322, 3775, 3819, 4701, 6046, 6474
322, 0.0, 0.112291861, 0.150470219, 0.169159954, 0.073593074, 0.096146024
3775, 0.112291861, 0.0, 0.081464046, 0.129649631, 0.062258561, 0.089493094
3819, 0.150470219, 0.081464046, 0.0, 0.082409428, 0.118365543, 0.126313353
4701, 0.169159954, 0.129649631, 0.082409428, 0.0, 0.143088979, 0.186517713
6046, 0.073593074, 0.062258561, 0.118365543, 0.143088979, 0.0, 0.07480886
6474, 0.096146024, 0.089493094, 0.126313353, 0.186517713, 0.07480886, 0.0
