text_id, 10879, 11299, 13165, 2725, 322, 3775, 3819, 4504, 4584, 4701, 5938, 6046, 6366, 6474, 7784, 9977
10879, 0.0, 0.074506799, 0.109113712, 0.178410795, 0.16991688, 0.091929525, 0.124801971, 0.093116469, 0.09255939, 0.066939303, 0.146979608, 0.058639654, 0.060274991, 0.05173526, 0.05966891, 0.049442788
11299, 0.074506799, 0.0, 0.081921383, 0.115403312, 0.109419539, 0.094728053, 0.108544829, 0.074447416, 0.078182479, 0.067933005, 0.091705327, 0.068990747, 0.055777702, 0.057556308, 0.059664903, 0.058541007
13165, 0.109113712, 0.081921383, 0.0, 0.075994695, 0.066176471, 0.142533937, 0.040654521, 0.072262345, 0.066349458, 0.102246763, 0.077008169, 0.111868956, 0.119871795, 0.102611656, 0.102349533, 0.096246413
2725, 0.178410795, 0.115403312, 0.075994695, 0.0, 0.065111562, 0.167117422, 0.067276281, 0.104291522, 0.102523996, 0.148753841, 0.085677957, 0.160971244, 0.159681698, 0.145758723, 0.134237484, 0.149558073
322, 0.16991688, 0.109419539, 0.066176471, 0.065111562, 0.0, 0.147875817, 0.058094189, 0.090900334, 0.08535476, 0.129404485, 0.045711869, 0.15700692, 0.147511312, 0.14804067, 0.12483079, 0.134715439
3775, 0.091929525, 0.094728053, 0.142533937, 0.167117422, 0.147875817, 0.0, 0.14918896, 0.112309844, 0.13341419, 0.117194072, 0.131817919, 0.069780854, 0.102111614, 0.090911736, 0.058960265, 0.097343149
3819, 0.124801971, 0.108544829, 0.040654521, 0.067276281, 0.058094189, 0.14918896, 0.0, 0.07800152, 0.09474519, 0.123060889, 0.070462064, 0.135144222, 0.133603239, 0.118706376, 0.114359765, 0.116590421
4504, 0.093116469, 0.074447416, 0.072262345, 0.104291522, 0.090900334, 0.112309844, 0.07800152, 0.0, 0.076441723, 0.102706559, 0.078551094, 0.100950424, 0.094367932, 0.098622575, 0.083919534, 0.099900683
4584, 0.09255939, 0.078182479, 0.066349458, 0.102523996, 0.08535476, 0.13341419, 0.09474519, 0.076441723, 0.0, 0.069511075, 0.093118025, 0.08761103, 0.074570447, 0.075973569, 0.090583617, 0.065837955
4701, 0.066939303, 0.067933005, 0.102246763, 0.148753841, 0.129404485, 0.117194072, 0.123060889, 0.102706559, 0.069511075, 0.0, 0.113029002, 0.079481997, 0.083472963, 0.056188853, 0.087265421, 0.056028166
5938, 0.146979608, 0.091705327, 0.077008169, 0.085677957, 0.045711869, 0.131817919, 0.070462064, 0.078551094, 0.093118025, 0.113029002, 0.0, 0.138265405, 0.128250511, 0.124585314, 0.101850138, 0.113958021
6046, 0.058639654, 0.068990747, 0.111868956, 0.160971244, 0.15700692, 0.069780854, 0.135144222, 0.100950424, 0.08761103, 0.079481997, 0.138265405, 0.0, 0.057013575, 0.067520253, 0.051396389, 0.061134498
6366, 0.060274991, 0.055777702, 0.119871795, 0.159681698, 0.147511312, 0.102111614, 0.133603239, 0.094367932, 0.074570447, 0.083472963, 0.128250511, 0.057013575, 0.0, 0.062558016, 0.055637807, 0.065537351
6474, 0.05173526, 0.057556308, 0.102611656, 0.145758723, 0.14804067, 0.090911736, 0.118706376, 0.098622575, 0.075973569, 0.056188853, 0.124585314, 0.067520253, 0.062558016, 0.0, 0.045354655, 0.066149611
7784, 0.05966891, 0.059664903, 0.102349533, 0.134237484, 0.12483079, 0.058960265, 0.114359765, 0.083919534, 0.090583617, 0.087265421, 0.101850138, 0.051396389, 0.055637807, 0.045354655, 0.0, 0.052641119
9977, 0.049442788, 0.058541007, 0.096246413, 0.149558073, 0.134715439, 0.097343149, 0.116590421, 0.099900683, 0.065837955, 0.056028166, 0.113958021, 0.061134498, 0.065537351, 0.066149611, 0.052641119, 0.0
