text_id, 10879, 13165, 4701, 6474, 7784
10879, 0.0, 0.144435976, 0.090277778, 0.054638365, 0.097723988
13165, 0.144435976, 0.0, 0.178590786, 0.164173953, 0.115043
4701, 0.090277778, 0.178590786, 0.0, 0.086897275, 0.086351959
6474, 0.054638365, 0.164173953, 0.086897275, 0.0, 0.115634202
7784, 0.097723988, 0.115043, 0.086351959, 0.115634202, 0.0
