text_id, 10879, 11143, 11299, 13165, 2725, 322, 3775, 3819, 4094, 4504, 4584, 4701, 5938, 6046, 6366, 6474, 7784, 9977
10879, 0.0, 0.040713012, 0.060394055, 0.090750988, 0.060084115, 0.043076923, 0.068030303, 0.054410274, 0.107893218, 0.046725318, 0.050131965, 0.043511403, 0.061004071, 0.089830626, 0.126145296, 0.05664199, 0.062139375, 0.097989078
11143, 0.040713012, 0.0, 0.053067919, 0.102387042, 0.056995325, 0.056743669, 0.079010695, 0.048225089, 0.110597572, 0.064347459, 0.053399747, 0.038124116, 0.050278022, 0.087497204, 0.122681736, 0.06481446, 0.053825694, 0.109346636
11299, 0.060394055, 0.053067919, 0.0, 0.130203339, 0.072771065, 0.076799926, 0.089252794, 0.072526044, 0.140805118, 0.084917617, 0.0743438, 0.059765069, 0.077166449, 0.125475285, 0.093297026, 0.081111207, 0.073358842, 0.11459243
13165, 0.090750988, 0.102387042, 0.130203339, 0.0, 0.133374594, 0.072768879, 0.070652174, 0.082204623, 0.081331953, 0.078167368, 0.103962132, 0.091408935, 0.092407528, 0.058753513, 0.197949497, 0.074578672, 0.082896722, 0.08924566
2725, 0.060084115, 0.056995325, 0.072771065, 0.133374594, 0.0, 0.068047891, 0.104186887, 0.079522153, 0.132703497, 0.083062284, 0.049908162, 0.058443703, 0.082912838, 0.120035723, 0.094702326, 0.074049173, 0.077674372, 0.114595777
322, 0.043076923, 0.056743669, 0.076799926, 0.072768879, 0.068047891, 0.0, 0.079852165, 0.035157955, 0.082385451, 0.041051761, 0.069674807, 0.054509788, 0.053991178, 0.083804129, 0.140993229, 0.052473328, 0.052452777, 0.093517975
3775, 0.068030303, 0.079010695, 0.089252794, 0.070652174, 0.104186887, 0.079852165, 0.0, 0.060000563, 0.088203463, 0.066430433, 0.1014174, 0.073531709, 0.066598824, 0.067418481, 0.154178245, 0.053745928, 0.048286493, 0.071353999
3819, 0.054410274, 0.048225089, 0.072526044, 0.082204623, 0.079522153, 0.035157955, 0.060000563, 0.0, 0.08724258, 0.051151883, 0.081229764, 0.044175322, 0.049270377, 0.071098421, 0.125890813, 0.034510735, 0.038054249, 0.077502069
4094, 0.107893218, 0.110597572, 0.140805118, 0.081331953, 0.132703497, 0.082385451, 0.088203463, 0.08724258, 0.0, 0.101382488, 0.123335893, 0.096260841, 0.107972045, 0.056747541, 0.199798988, 0.080644744, 0.090493716, 0.07121824
4504, 0.046725318, 0.064347459, 0.084917617, 0.078167368, 0.083062284, 0.041051761, 0.066430433, 0.051151883, 0.101382488, 0.0, 0.084229391, 0.057421572, 0.061319745, 0.077435709, 0.143056142, 0.050401037, 0.060841446, 0.091302861
4584, 0.050131965, 0.053399747, 0.0743438, 0.103962132, 0.049908162, 0.069674807, 0.1014174, 0.081229764, 0.123335893, 0.084229391, 0.0, 0.064682408, 0.083172845, 0.120446461, 0.114399915, 0.077913208, 0.083316373, 0.118574034
4701, 0.043511403, 0.038124116, 0.059765069, 0.091408935, 0.058443703, 0.054509788, 0.073531709, 0.044175322, 0.096260841, 0.057421572, 0.064682408, 0.0, 0.052482433, 0.091359283, 0.116298264, 0.051311327, 0.045215563, 0.098891358
5938, 0.061004071, 0.050278022, 0.077166449, 0.092407528, 0.082912838, 0.053991178, 0.066598824, 0.049270377, 0.107972045, 0.061319745, 0.083172845, 0.052482433, 0.0, 0.088105102, 0.139298051, 0.05934902, 0.059160036, 0.078371394
6046, 0.089830626, 0.087497204, 0.125475285, 0.058753513, 0.120035723, 0.083804129, 0.067418481, 0.071098421, 0.056747541, 0.077435709, 0.120446461, 0.091359283, 0.088105102, 0.0, 0.187308018, 0.074658476, 0.076309508, 0.083542705
6366, 0.126145296, 0.122681736, 0.093297026, 0.197949497, 0.094702326, 0.140993229, 0.154178245, 0.125890813, 0.199798988, 0.143056142, 0.114399915, 0.116298264, 0.139298051, 0.187308018, 0.0, 0.138400922, 0.14716295, 0.190828151
6474, 0.05664199, 0.06481446, 0.081111207, 0.074578672, 0.074049173, 0.052473328, 0.053745928, 0.034510735, 0.080644744, 0.050401037, 0.077913208, 0.051311327, 0.05934902, 0.074658476, 0.138400922, 0.0, 0.030733978, 0.068910349
7784, 0.062139375, 0.053825694, 0.073358842, 0.082896722, 0.077674372, 0.052452777, 0.048286493, 0.038054249, 0.090493716, 0.060841446, 0.083316373, 0.045215563, 0.059160036, 0.076309508, 0.14716295, 0.030733978, 0.0, 0.066825696
9977, 0.097989078, 0.109346636, 0.11459243, 0.08924566, 0.114595777, 0.093517975, 0.071353999, 0.077502069, 0.07121824, 0.091302861, 0.118574034, 0.098891358, 0.078371394, 0.083542705, 0.190828151, 0.068910349, 0.066825696, 0.0
