text_id, 10879, 11143, 11299, 13165, 2725, 322, 3775, 3819, 4504, 4701, 5938, 6046, 6366, 6474, 7784, 9977
10879, 0.0, 0.092806109, 0.072339913, 0.063188286, 0.085410557, 0.085795397, 0.086329188, 0.05516129, 0.051664197, 0.080759552, 0.049309644, 0.044719899, 0.13208288, 0.059239347, 0.073856962, 0.071825541
11143, 0.092806109, 0.0, 0.062542064, 0.04454791, 0.116077888, 0.065941149, 0.053473842, 0.07331565, 0.067531469, 0.065974378, 0.075143366, 0.073004334, 0.135218907, 0.10303075, 0.084278804, 0.056765913
11299, 0.072339913, 0.062542064, 0.0, 0.062925554, 0.099559023, 0.045345701, 0.045180723, 0.053719862, 0.054150625, 0.039112946, 0.059173925, 0.076315951, 0.132763151, 0.088308458, 0.082528534, 0.056710828
13165, 0.063188286, 0.04454791, 0.062925554, 0.0, 0.085072782, 0.050898344, 0.067702836, 0.036774343, 0.050067789, 0.061097898, 0.068142809, 0.07309189, 0.108376614, 0.069775465, 0.068682458, 0.052954954
2725, 0.085410557, 0.116077888, 0.099559023, 0.085072782, 0.0, 0.103653356, 0.119614823, 0.082692308, 0.091069708, 0.102998066, 0.068220768, 0.087355032, 0.06839462, 0.043209877, 0.058473389, 0.089930201
322, 0.085795397, 0.065941149, 0.045345701, 0.050898344, 0.103653356, 0.0, 0.066893743, 0.054541098, 0.044516363, 0.029628157, 0.067126348, 0.102842198, 0.112674577, 0.08148725, 0.066808032, 0.078266653
3775, 0.086329188, 0.053473842, 0.045180723, 0.067702836, 0.119614823, 0.066893743, 0.0, 0.069777572, 0.059804589, 0.061992651, 0.073001518, 0.076540731, 0.17088579, 0.089320244, 0.109142452, 0.060150715
3819, 0.05516129, 0.07331565, 0.053719862, 0.036774343, 0.082692308, 0.054541098, 0.069777572, 0.0, 0.044305518, 0.058101473, 0.056681827, 0.073491611, 0.124067992, 0.067122507, 0.069338505, 0.052722558
4504, 0.051664197, 0.067531469, 0.054150625, 0.050067789, 0.091069708, 0.044516363, 0.059804589, 0.044305518, 0.0, 0.040473147, 0.05826301, 0.069697102, 0.125329204, 0.065316494, 0.072066989, 0.046121677
4701, 0.080759552, 0.065974378, 0.039112946, 0.061097898, 0.102998066, 0.029628157, 0.061992651, 0.058101473, 0.040473147, 0.0, 0.058314646, 0.088170913, 0.113236114, 0.073614395, 0.06761428, 0.064746195
5938, 0.049309644, 0.075143366, 0.059173925, 0.068142809, 0.068220768, 0.067126348, 0.073001518, 0.056681827, 0.05826301, 0.058314646, 0.0, 0.05101188, 0.10802692, 0.056452125, 0.054431027, 0.054976267
6046, 0.044719899, 0.073004334, 0.076315951, 0.07309189, 0.087355032, 0.102842198, 0.076540731, 0.073491611, 0.069697102, 0.088170913, 0.05101188, 0.0, 0.134970176, 0.063786008, 0.070166338, 0.055393721
6366, 0.13208288, 0.135218907, 0.132763151, 0.108376614, 0.06839462, 0.112674577, 0.17088579, 0.124067992, 0.125329204, 0.113236114, 0.10802692, 0.134970176, 0.0, 0.097933139, 0.06895792, 0.116104869
6474, 0.059239347, 0.10303075, 0.088308458, 0.069775465, 0.043209877, 0.08148725, 0.089320244, 0.067122507, 0.065316494, 0.073614395, 0.056452125, 0.063786008, 0.097933139, 0.0, 0.036077394, 0.076883063
7784, 0.073856962, 0.084278804, 0.082528534, 0.068682458, 0.058473389, 0.066808032, 0.109142452, 0.069338505, 0.072066989, 0.06761428, 0.054431027, 0.070166338, 0.06895792, 0.036077394, 0.0, 0.063670412
9977, 0.071825541, 0.056765913, 0.056710828, 0.052954954, 0.089930201, 0.078266653, 0.060150715, 0.052722558, 0.046121677, 0.064746195, 0.054976267, 0.055393721, 0.116104869, 0.076883063, 0.063670412, 0.0
