text_id, 11299, 322, 3819, 4504, 4584, 6366, 7784
11299, 0.0, 0.174820869, 0.289430695, 0.071770335, 0.166883117, 0.221645022, 0.221780422
322, 0.174820869, 0.0, 0.1873509, 0.11637931, 0.076724138, 0.138875205, 0.100505089
3819, 0.289430695, 0.1873509, 0.0, 0.232903012, 0.216891285, 0.090296496, 0.138808079
4504, 0.071770335, 0.11637931, 0.232903012, 0.0, 0.117669173, 0.158145363, 0.166913981
4584, 0.166883117, 0.076724138, 0.216891285, 0.117669173, 0.0, 0.152380952, 0.116960352
6366, 0.221645022, 0.138875205, 0.090296496, 0.158145363, 0.152380952, 0.0, 0.080679673
7784, 0.221780422, 0.100505089, 0.138808079, 0.166913981, 0.116960352, 0.080679673, 0.0
