text_id, 11299, 3819, 4504, 4584, 4701, 6474, 7784
11299, 0.0, 0.040996856, 0.098433047, 0.074645241, 0.039049, 0.07965093, 0.091089574
3819, 0.040996856, 0.0, 0.079312862, 0.065141675, 0.0406104, 0.076844839, 0.076896144
4504, 0.098433047, 0.079312862, 0.0, 0.05301114, 0.094597617, 0.047288812, 0.041014593
4584, 0.074645241, 0.065141675, 0.05301114, 0.0, 0.065697339, 0.038773255, 0.053765252
4701, 0.039049, 0.0406104, 0.094597617, 0.065697339, 0.0, 0.072930194, 0.08945412
6474, 0.07965093, 0.076844839, 0.047288812, 0.038773255, 0.072930194, 0.0, 0.046123852
7784, 0.091089574, 0.076896144, 0.041014593, 0.053765252, 0.08945412, 0.046123852, 0.0
