text_id, 10879, 11143, 4584, 6046, 6474
10879, 0.0, 0.097782095, 0.11504985, 0.091725983, 0.161213434
11143, 0.097782095, 0.0, 0.050454174, 0.054999382, 0.101856764
4584, 0.11504985, 0.050454174, 0.0, 0.065482663, 0.089484298
6046, 0.091725983, 0.054999382, 0.065482663, 0.0, 0.099310725
6474, 0.161213434, 0.101856764, 0.089484298, 0.099310725, 0.0
