text_id, 10879, 11143, 11299, 13165, 2725, 322, 3775, 3819, 4094, 4504, 4701, 5938, 6046, 6366, 6474, 7784, 9977
10879, 0.0, 0.092573062, 0.07256396, 0.084454965, 0.060162235, 0.063501975, 0.115172869, 0.09732665, 0.100478469, 0.057508636, 0.073784461, 0.17578494, 0.160210308, 0.174667438, 0.219252883, 0.095470891, 0.211805286
11143, 0.092573062, 0.0, 0.060159738, 0.044746104, 0.106199238, 0.055295652, 0.083435885, 0.046398046, 0.041914742, 0.06603889, 0.091176471, 0.137929466, 0.107285724, 0.127411288, 0.171945701, 0.075528053, 0.144189952
11299, 0.07256396, 0.060159738, 0.0, 0.0516889, 0.073592615, 0.033841429, 0.065190531, 0.074651113, 0.062859253, 0.060538727, 0.062796421, 0.15468281, 0.114896411, 0.128155313, 0.172780831, 0.060601639, 0.160566434
13165, 0.084454965, 0.044746104, 0.0516889, 0.0, 0.096947982, 0.048517821, 0.081150886, 0.042768959, 0.044105775, 0.059726393, 0.082016461, 0.129681328, 0.10605654, 0.112727212, 0.169282908, 0.051611119, 0.138390395
2725, 0.060162235, 0.106199238, 0.073592615, 0.096947982, 0.0, 0.082639149, 0.101857107, 0.125281658, 0.09198074, 0.092463126, 0.076992639, 0.177623131, 0.158117314, 0.162875643, 0.21845069, 0.098976322, 0.202825024
322, 0.063501975, 0.055295652, 0.033841429, 0.048517821, 0.082639149, 0.0, 0.073129565, 0.064083939, 0.060124888, 0.042372881, 0.055254237, 0.14922068, 0.12654139, 0.125739381, 0.1837871, 0.061794064, 0.15999767
3775, 0.115172869, 0.083435885, 0.065190531, 0.081150886, 0.101857107, 0.073129565, 0.0, 0.105382878, 0.063922644, 0.07880527, 0.067140865, 0.14545531, 0.097113577, 0.116494164, 0.163463905, 0.089916814, 0.13409251
3819, 0.09732665, 0.046398046, 0.074651113, 0.042768959, 0.125281658, 0.064083939, 0.105382878, 0.0, 0.055422648, 0.076093951, 0.101428571, 0.11252692, 0.105417529, 0.096539425, 0.143593335, 0.060229625, 0.125756832
4094, 0.100478469, 0.041914742, 0.062859253, 0.044105775, 0.09198074, 0.060124888, 0.063922644, 0.055422648, 0.0, 0.090521143, 0.06446571, 0.116683898, 0.083038624, 0.096797939, 0.13988179, 0.075722904, 0.119206169
4504, 0.057508636, 0.06603889, 0.060538727, 0.059726393, 0.092463126, 0.042372881, 0.07880527, 0.076093951, 0.090521143, 0.0, 0.064864865, 0.168341709, 0.136212299, 0.151821862, 0.2157729, 0.073389595, 0.178322653
4701, 0.073784461, 0.091176471, 0.062796421, 0.082016461, 0.076992639, 0.055254237, 0.067140865, 0.101428571, 0.06446571, 0.064864865, 0.0, 0.135762144, 0.115072464, 0.118070175, 0.178250377, 0.056376812, 0.150962199
5938, 0.17578494, 0.137929466, 0.15468281, 0.129681328, 0.177623131, 0.14922068, 0.14545531, 0.11252692, 0.116683898, 0.168341709, 0.135762144, 0.0, 0.077161168, 0.06605904, 0.098683463, 0.126561662, 0.063081732
6046, 0.160210308, 0.107285724, 0.114896411, 0.10605654, 0.158117314, 0.12654139, 0.097113577, 0.105417529, 0.083038624, 0.136212299, 0.115072464, 0.077161168, 0.0, 0.052030159, 0.094350449, 0.136034256, 0.060884506
6366, 0.174667438, 0.127411288, 0.128155313, 0.112727212, 0.162875643, 0.125739381, 0.116494164, 0.096539425, 0.096797939, 0.151821862, 0.118070175, 0.06605904, 0.052030159, 0.0, 0.092879257, 0.121729529, 0.069994574
6474, 0.219252883, 0.171945701, 0.172780831, 0.169282908, 0.21845069, 0.1837871, 0.163463905, 0.143593335, 0.13988179, 0.2157729, 0.178250377, 0.098683463, 0.094350449, 0.092879257, 0.0, 0.185180548, 0.081090327
7784, 0.095470891, 0.075528053, 0.060601639, 0.051611119, 0.098976322, 0.061794064, 0.089916814, 0.060229625, 0.075722904, 0.073389595, 0.056376812, 0.126561662, 0.136034256, 0.121729529, 0.185180548, 0.0, 0.152031295
9977, 0.211805286, 0.144189952, 0.160566434, 0.138390395, 0.202825024, 0.15999767, 0.13409251, 0.125756832, 0.119206169, 0.178322653, 0.150962199, 0.063081732, 0.060884506, 0.069994574, 0.081090327, 0.152031295, 0.0
