rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
6	left	stimulus_survey	0	stimulus_3775	3775	Fixation L	1	360444451184	360444534567	83383	910.3063	641.8925	80	6	14.10	14.10
6	right	stimulus_survey	0	stimulus_3775	3775	Fixation R	1	360444451184	360444534567	83383	910.3063	641.8925	80	6	14.66	14.66
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	2	360444701190	360445017897	316707	590.0576	263.2607	35	55	13.71	13.71
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	2	360444701190	360445017897	316707	590.0576	263.2607	35	55	14.38	14.38
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	3	360445051390	360445234431	183041	448.3002	209.5768	7	49	13.47	13.47
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	3	360445051390	360445234431	183041	448.3002	209.5768	7	49	14.24	14.24
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	4	360445251110	360445867790	616680	345.7908	213.4609	40	55	13.60	13.60
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	4	360445251110	360445867790	616680	345.7908	213.4609	40	55	14.34	14.34
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	5	360445887664	360446551226	663562	350.7134	238.4952	40	40	14.36	14.36
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	5	360445887664	360446551226	663562	350.7134	238.4952	40	40	14.90	14.90
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	6	360446567892	360446667728	99836	-2	-91	2	91	9.33	9.33
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	7	360447328492	360447645091	316599	320.4465	72.8391	64	31	15.22	15.22
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	6	360447328492	360447645091	316599	320.4465	72.8391	64	31	15.95	15.95
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	8	360447661875	360448287656	625781	373.1322	118.2054	49	49	15.74	15.74
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	7	360447661875	360448287656	625781	373.1322	118.2054	49	49	16.35	16.35
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	9	360448295552	360448761765	466213	444.1418	132.2174	59	39	16.03	16.03
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	8	360448295552	360448761765	466213	444.1418	132.2174	59	39	16.57	16.57
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	10	360448780113	360449011945	231832	460.3033	184.4413	11	48	15.40	15.40
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	9	360448780113	360449011945	231832	460.3033	184.4413	11	48	16.13	16.13
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	11	360449128419	360449728442	600023	475.03	203.5122	65	34	14.95	14.95
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	10	360449128419	360449728442	600023	475.03	203.5122	65	34	15.40	15.40
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	12	360449744960	360450411889	666929	541.8318	175.8109	56	25	15.02	15.02
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	11	360449744960	360450411889	666929	541.8318	175.8109	56	25	15.52	15.52
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	13	360450428410	360450961642	533232	621.2842	173.3243	61	21	15.26	15.26
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	12	360450428410	360450961642	533232	621.2842	173.3243	61	21	15.80	15.80
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	14	360450988466	360451498705	510239	708.0291	192.7514	36	38	15.18	15.18
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	13	360450988466	360451498705	510239	708.0291	192.7514	36	38	15.82	15.82
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	15	360451528334	360451761635	233301	758.9745	180.8613	64	10	14.82	14.82
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	14	360451528334	360451761635	233301	758.9745	180.8613	64	10	15.90	15.90
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	16	360451861667	360452090469	228802	796.499	175.2805	43	10	15.02	15.02
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	15	360451861667	360452090469	228802	796.499	175.2805	43	10	15.96	15.96
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	17	360452096305	360452228278	131973	822.0142	193.357	70	28	15.17	15.17
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	16	360452096305	360452228278	131973	822.0142	193.357	70	28	15.93	15.93
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	18	360452244833	360452611930	367097	858.0084	174.7845	54	42	14.71	14.71
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	17	360452244833	360452611930	367097	858.0084	174.7845	54	42	15.65	15.65
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	19	360452628278	360452887863	259585	897.2866	172.7965	23	7	14.66	14.66
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	18	360452628278	360452887863	259585	897.2866	172.7965	23	7	15.49	15.49
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	20	360453178676	360453311540	132864	404.344	453.2918	17	55	14.69	14.69
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	19	360453178676	360453311540	132864	404.344	453.2918	17	55	15.35	15.35
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	21	360453328544	360453444840	116296	357.3215	122.3083	19	21	14.94	14.94
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	20	360453328544	360453444840	116296	357.3215	122.3083	19	21	15.72	15.72
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	22	360453498266	360453761514	263248	883.328	169.5367	21	27	15.29	15.29
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	21	360453498266	360453761514	263248	883.328	169.5367	21	27	16.34	16.34
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	23	360453811562	360453961804	150242	399.2737	155.154	22	14	15.66	15.66
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	22	360453811562	360453961804	150242	399.2737	155.154	22	14	16.22	16.22
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	24	360453978503	360454161501	182998	392.2481	301.6934	22	69	15.70	15.70
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	23	360453978503	360454161501	182998	392.2481	301.6934	22	69	15.92	15.92
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	25	360454178414	360454295055	116641	424.0525	320.876	37	56	15.73	15.73
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	24	360454178414	360454295055	116641	424.0525	320.876	37	56	16.03	16.03
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	26	360454344843	360454544836	199993	397.6459	152.3027	17	14	15.68	15.68
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	25	360454344843	360454544836	199993	397.6459	152.3027	17	14	16.20	16.20
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	27	360454561508	360454794805	233297	356.9058	21.3188	63	35	15.94	15.94
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	26	360454561508	360454794805	233297	356.9058	21.3188	63	35	15.98	15.98
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	28	360454811657	360455028172	216515	435.9301	39.4643	22	49	16.25	16.25
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	27	360454811657	360455028172	216515	435.9301	39.4643	22	49	16.19	16.19
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	29	360455044704	360455128146	83442	534.2839	89.7993	78	21	16.10	16.10
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	28	360455044704	360455128146	83442	534.2839	89.7993	78	21	15.93	15.93
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	30	360455144724	360455887692	742968	536.7933	80.5699	43	55	15.34	15.34
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	29	360455144724	360455887692	742968	536.7933	80.5699	43	55	15.47	15.47
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	31	360455994820	360456294819	299999	386.5729	174.4893	65	31	15.12	15.12
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	30	360455994820	360456294819	299999	386.5729	174.4893	65	31	15.59	15.59
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	32	360456311664	360457387733	1076069	449.5528	190.9102	78	14	15.18	15.18
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	31	360456311664	360457387733	1076069	449.5528	190.9102	78	14	15.52	15.52
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	33	360457396123	360457661386	265263	532.242	201.1092	64	25	15.15	15.15
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	32	360457396123	360457661386	265263	532.242	201.1092	64	25	15.65	15.65
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	34	360457711677	360457961288	249611	570.62	208.7416	79	19	14.79	14.79
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	33	360457711677	360457961288	249611	570.62	208.7416	79	19	15.83	15.83
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	35	360457983103	360458661268	678165	586.6961	202.3721	76	10	14.94	14.94
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	34	360457983103	360458661268	678165	586.6961	202.3721	76	10	15.47	15.47
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	36	360458761250	360459427949	666699	639.6403	201.7476	69	30	14.52	14.52
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	35	360458761250	360459427949	666699	639.6403	201.7476	69	30	14.95	14.95
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	37	360459444589	360459561231	116642	697.3587	217.3758	18	7	14.52	14.52
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	36	360459444589	360459561231	116642	697.3587	217.3758	18	7	15.00	15.00
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	38	360459696722	360460297671	600949	733.3552	219.6073	56	42	14.09	14.09
6	right	stimulus_3775	3775	stimulus_3775	3775	Fixation R	37	360459696722	360460297671	600949	733.3552	219.6073	56	42	14.78	14.78
6	left	stimulus_3775	3775	stimulus_3775	3775	Fixation L	39	360460311530	360460494574	183044	769.0442	236.066	22	15	13.28	13.28
