rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
25	left	stimulus_survey	0	stimulus_3819	3819	Fixation L	1	99532194688	99532278542	83854	475.5819	208.4166	89	2	11.02	11.02
25	right	stimulus_survey	0	stimulus_3819	3819	Fixation R	1	99532194688	99532278542	83854	475.5819	208.4166	89	2	11.20	11.20
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	2	99532295098	99532778084	482986	401.9885	100.1344	63	30	11.01	11.01
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	2	99532295098	99532778084	482986	401.9885	100.1344	63	30	11.20	11.20
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	3	99532794630	99533011231	216601	386.45	16.2402	89	9	11.10	11.10
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	3	99532794630	99533011231	216601	386.45	16.2402	89	9	11.35	11.35
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	4	99533028027	99533144721	116694	476.0794	25.3468	8	70	10.99	10.99
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	4	99533028027	99533144721	116694	476.0794	25.3468	8	70	11.32	11.32
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	5	99533161317	99533361318	200001	664.6785	33.5559	80	13	10.55	10.55
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	5	99533161317	99533361318	200001	664.6785	33.5559	80	13	11.33	11.33
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	6	99533394640	99533644771	250131	733.1562	24.0311	11	26	11.00	11.00
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	6	99533394640	99533644771	250131	733.1562	24.0311	11	26	11.45	11.45
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	7	99533677965	99533846807	168842	521.6778	67.6683	30	56	11.03	11.03
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	7	99533677965	99533846807	168842	521.6778	67.6683	30	56	11.27	11.27
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	8	99533861319	99534661305	799986	388.9116	127.6307	50	48	10.90	10.90
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	8	99533861319	99534661305	799986	388.9116	127.6307	50	48	11.02	11.02
25	left	stimulus_3819	3819	stimulus_3819	3819	Fixation L	9	99534748039	99534927905	179866	440.1582	99.5171	87	11	10.89	10.89
25	right	stimulus_3819	3819	stimulus_3819	3819	Fixation R	9	99534748039	99534927905	179866	440.1582	99.5171	87	11	11.02	11.02
