rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	1	341624378036	341624561519	183483	550.4034780952381	112.5243580952381	18.92734689456818	18.92734689456818	3.350845833333334	3.350845833333334
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	2	341624611373	341624894613	283240	349.8066866666667	98.80951873015873	21.37862217246012	21.37862217246012	3.454386111111111	3.454386111111111
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	3	341631077649	341631177624	99975	702.4625204081633	148.85724367346938	18.982804711173777	18.982804711173777	3.116507142857143	3.116507142857143
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	4	341631211002	341631310997	99995	686.5483404081633	159.3794142857143	15.685286377609135	15.685286377609135	3.245864285714286	3.245864285714286
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	5	341631411018	341631561020	150002	610.5631331746032	138.84104174603175	16.937872104460418	16.937872104460418	3.120531111111111	3.120531111111111
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	6	341631710997	341631832926	121929	734.6887134920635	130.6934380952381	10.369119463813036	10.369119463813036	3.1092444444444443	3.1092444444444443
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	7	341632077638	341632361276	283638	541.792867936508	142.57020888888889	19.699433125897443	19.699433125897443	3.2125499999999994	3.2125499999999994
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	8	341632394195	341632610873	216678	549.3312722448981	127.92403183673468	19.88880449000661	19.88880449000661	3.1721964285714286	3.1721964285714286
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	9	341632644309	341632844295	199986	578.0380604395605	120.61119758241759	20.69819706635834	20.69819706635834	3.112173076923077	3.112173076923077
1	right	stimulus_11143	11143	stimulus_11143	11143	Fixation	R	10	341632877648	341633110866	233218	613.3058613333334	124.79202704761904	21.683116672707214	21.683116672707214	3.1256500000000003	3.1256500000000003
