rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	1	10464510308	10464693477	183169	544.3554083333333	260.46135833333335	26.1854096729802	26.1854096729802	3.5103833333333334	3.5103833333333334
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	2	10464726550	10464893409	166859	535.9038090909091	265.39694545454546	12.423370270888759	12.423370270888759	3.608222727272728	3.608222727272728
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	3	10464926560	10465043350	116790	370.6525625	121.5432625	29.078853914018215	29.078853914018215	3.5944625	3.5944625
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	4	10465126585	10465259938	133353	317.2369111111111	62.266755555555555	14.007337410597364	14.007337410597364	3.493988888888889	3.493988888888889
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	5	10465577532	10465809994	232462	368.32722	11.0408	19.293270702874604	19.293270702874604	3.354783333333333	3.354783333333333
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	6	10465877024	10466059926	182902	471.55704545454546	19.297863636363637	13.039613646665206	13.039613646665206	3.4904727272727274	3.4904727272727274
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	7	10466359794	10466559836	200042	485.7441769230769	17.058007692307694	17.49573853863078	17.49573853863078	3.8033038461538458	3.8033038461538458
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	8	10466594526	10466726555	132029	479.6653	37.16124285714286	13.917477398595206	13.917477398595206	3.8198	3.8198
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	9	10469071656	10469216977	145321	670.32697	17.28432	8.978762578958166	8.978762578958166	3.4444500000000007	3.4444500000000007
1	right	stimulus_6366	6366	stimulus_6366	6366	Fixation	R	10	10469369022	10469483643	114621	782.0191375	76.59372499999999	22.01914828665106	22.01914828665106	3.7383375	3.7383375
