rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	1	1197051566	1197168070	116504	381.11394035714284	105.4627975	22.117584242379067	22.117584242379067	3.4039187500000003	3.4039187500000003
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	2	1197201422	1197651488	450066	357.13512394088673	110.48148403940887	23.572006097743433	23.572006097743433	3.3922560344827595	3.3922560344827595
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	3	1197684638	1198234729	550091	377.393562184874	130.6437319327731	21.562939558969852	21.562939558969852	3.334135294117647	3.334135294117647
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	4	1198268040	1198851614	583574	380.88642484126984	132.06219595238096	20.282501704359404	20.282501704359404	3.3161902777777787	3.3161902777777787
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	5	1198884613	1199023975	139362	358.29934158730157	127.61588952380953	9.333905573273853	9.333905573273853	3.3137888888888885	3.3137888888888885
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	6	1200351445	1200501166	149721	362.05483028571433	138.074646	23.129551470797974	23.129551470797974	3.331275	3.331275
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	7	1200534596	1200951322	416726	358.3367347252747	151.31720714285714	23.096669582232945	23.096669582232945	3.3275750000000004	3.3275750000000004
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	8	1201001167	1201151197	150030	354.6535948571429	144.14342457142857	26.697364256675588	26.697364256675588	3.3178900000000007	3.3178900000000007
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	9	1201184486	1201484490	300004	367.3422547368421	131.71476045112783	22.746195826489785	22.746195826489785	3.2917710526315793	3.2917710526315793
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	10	1201524846	1201784507	259661	395.85774533333336	108.30243638095239	21.666658496365713	21.666658496365713	3.2587333333333333	3.2587333333333333
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	11	1201824176	1202034587	210411	428.05598714285713	111.77466979591837	19.386098400318506	19.386098400318506	3.1986607142857144	3.1986607142857144
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	12	1202067767	1202618938	551171	477.981806302521	120.37359420168067	22.005806244661823	22.005806244661823	3.1766882352941184	3.1766882352941184
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	13	1202651498	1203034458	382960	519.8732376190476	122.58632345238095	14.450815050446401	14.450815050446401	3.1420416666666657	3.1420416666666657
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	14	1203067854	1203224687	156833	574.6851585714286	127.36276457142857	23.430705961665357	23.430705961665357	3.1549000000000005	3.1549000000000005
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	15	1203251100	1203634514	383414	570.7810986904761	105.32118666666668	22.76695023642539	22.76695023642539	3.1616395833333333	3.1616395833333333
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	16	1203667818	1204123987	456169	624.7987262244899	104.54971316326531	21.414293977486427	21.414293977486427	3.2248553571428573	3.2248553571428573
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	17	1204151120	1204467683	316563	583.5369162857143	109.70128142857143	19.92146242908308	19.92146242908308	3.233975	3.233975
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	18	1204501046	1204784260	283214	548.3418014285714	122.62120158730158	17.70417906839679	17.70417906839679	3.230625	3.230625
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	19	1204824030	1205024010	199980	552.3917369230769	141.0327498901099	17.694166623456553	17.694166623456553	3.2093538461538462	3.2093538461538462
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	20	1205051355	1205267656	216301	634.5085406122449	121.6369430612245	25.07709412360318	25.07709412360318	3.230867857142857	3.230867857142857
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	21	1205484241	1205835854	351613	674.7068287012987	118.61079480519481	19.26865727886283	19.26865727886283	3.322754545454545	3.322754545454545
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	22	1205867676	1206184254	316578	709.166288857143	105.707206	17.00017389635754	17.00017389635754	3.2546625	3.2546625
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	23	1206217792	1206534334	316542	697.7179779285715	93.64805335714286	13.983525265332323	13.983525265332323	3.23615	3.23615
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	24	1207384176	1207567525	183349	812.2317154761905	95.08643166666667	12.924358964440493	12.924358964440493	3.2055000000000002	3.2055000000000002
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	25	1207600924	1207951092	350168	852.8742447619048	92.84247071428572	23.95369499618269	23.95369499618269	3.2386374999999994	3.2386374999999994
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	26	1207984107	1208123767	139660	814.474254920635	106.85378603174604	13.344268283726205	13.344268283726205	3.2365444444444442	3.2365444444444442
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	27	1208150872	1208367547	216675	702.3154824489797	97.12394469387755	21.201707094009006	21.201707094009006	3.2822428571428577	3.2822428571428577
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	28	1208417721	1208951094	533373	882.645261092437	99.36689025210084	23.682137344440285	23.682137344440285	3.2329294117647054	3.2329294117647054
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	29	1209484102	1209567422	83320	928.8637669387756	90.91190081632652	23.842920985414843	23.842920985414843	3.1727214285714282	3.1727214285714282
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	30	1209650870	1209983986	333116	349.0297393277311	138.50061226890756	22.215627246156313	22.215627246156313	3.2022705882352938	3.2022705882352938
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	31	1210024238	1210634091	609853	344.01902090225565	123.70682992481203	16.179368211652555	16.179368211652555	3.177918421052632	3.177918421052632
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	32	1210667636	1210817664	150028	371.8693465714286	129.63154714285716	26.735187056515386	26.735187056515386	3.1325549999999995	3.1325549999999995
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	33	1210850861	1211100673	249812	420.1484233928572	133.0081280357143	20.7916181263162	20.7916181263162	3.1746250000000003	3.1746250000000003
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	34	1211134158	1211417399	283241	456.38013666666666	143.5017361904762	26.562908626124795	26.562908626124795	3.216902777777778	3.216902777777778
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	35	1211450963	1211800665	349702	509.6005715584416	146.9947235064935	22.005305623158584	22.005305623158584	3.194781818181818	3.194781818181818
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	36	1211834384	1212150756	316372	550.0404421428572	142.83501742857143	16.710765652833143	16.710765652833143	3.15639	3.15639
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	37	1212267285	1212483883	216598	554.6309010204081	133.37894	18.859729429454134	18.859729429454134	3.0648035714285706	3.0648035714285706
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	38	1212524032	1212823110	299078	565.9254236090226	112.03669639097744	18.730633703488706	18.730633703488706	3.0794026315789473	3.0794026315789473
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	39	1212850704	1212967315	116611	603.4697482142857	126.82864357142859	22.3332850980922	22.3332850980922	3.0768	3.0768
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	40	1213000546	1213267316	266770	635.7666521008404	122.7938487394958	13.17064294257427	13.17064294257427	3.112817647058824	3.112817647058824
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	41	1213300535	1213700554	400019	694.3718074285714	123.78008502857143	15.369344722014539	15.369344722014539	3.152356	3.152356
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	42	1213733988	1214167158	433170	752.9520732275132	114.83984211640212	20.168053720733297	20.168053720733297	3.252827777777778	3.252827777777778
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	43	1214200573	1214483876	283303	792.1703257142858	104.8721426984127	23.01063367606736	23.01063367606736	3.272077777777777	3.272077777777777
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	44	1214524134	1214750605	226471	812.0627835164836	96.17136131868132	19.672590071167697	19.672590071167697	3.265607692307692	3.265607692307692
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	45	1214783752	1215167182	383430	806.7845383928571	111.0232713095238	19.440602424114694	19.440602424114694	3.244733333333334	3.244733333333334
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	46	1215324192	1215733827	409635	844.0345030769231	130.88711021978023	18.773226180078197	18.773226180078197	3.2286326923076922	3.2286326923076922
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	47	1215767159	1216100414	333255	880.448081632653	119.16297891156464	15.30840344573363	15.30840344573363	3.1314547619047617	3.1314547619047617
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	48	1216133841	1216334684	200843	935.5766197802199	111.0182298901099	20.490991759144993	20.490991759144993	3.1135807692307695	3.1135807692307695
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	49	1216400423	1216523803	123380	427.90062571428575	146.95796035714284	13.769507927914354	13.769507927914354	3.1786624999999997	3.1786624999999997
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	50	1216550658	1216783753	233095	362.1792003809524	156.75820342857142	22.294150130314726	22.294150130314726	3.2579500000000006	3.2579500000000006
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	51	1216820876	1217100408	279532	354.57803904761903	165.83388476190476	23.8547648731152	23.8547648731152	3.275336111111111	3.275336111111111
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	52	1217283613	1217623813	340200	454.15015918367345	170.11916394557824	14.783603280300051	14.783603280300051	3.284209523809524	3.284209523809524
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	53	1217650517	1217850519	200002	516.1281395604395	140.40923714285717	19.6850096893247	19.6850096893247	3.296965384615385	3.296965384615385
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	54	1217883650	1217983771	100121	587.1931742857143	131.98382734693877	20.419642589322834	20.419642589322834	3.296554285714286	3.296554285714286
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	55	1218100302	1218283624	183322	421.62650761904763	121.17476452380953	24.783007801635378	24.783007801635378	3.2822625	3.2822625
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	56	1218320927	1218450310	129383	437.0658673015873	141.37273968253967	22.011743279818727	22.011743279818727	3.232283333333333	3.232283333333333
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	57	1218483651	1218650598	166947	549.9211264935064	151.50215428571428	31.92500402524631	31.92500402524631	3.195981818181818	3.195981818181818
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	58	1218683613	1218950471	266858	560.4150221848739	120.7196075630252	13.80682020716618	13.80682020716618	3.2161617647058818	3.2161617647058818
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	59	1218983627	1219400294	416667	631.8434883597884	123.77874486772487	21.581551340410694	21.581551340410694	3.249209259259259	3.249209259259259
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	60	1219566893	1219733585	166692	526.0318807792207	133.2121909090909	23.917564670065836	23.917564670065836	3.272522727272727	3.272522727272727
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	61	1219900294	1220000279	99985	486.1516706122449	156.46886408163266	23.37072477111839	23.37072477111839	3.26475	3.26475
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	62	1220034454	1220300295	265841	497.5637294117647	158.1129068907563	21.070553175564985	21.070553175564985	3.2525029411764708	3.2525029411764708
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	63	1220450374	1220566973	116599	506.2820082142857	172.58532571428572	33.341571373494666	33.341571373494666	3.2945374999999997	3.2945374999999997
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	64	1220600169	1220783502	183333	536.8373226190477	158.72106261904761	18.54871738126075	18.54871738126075	3.236545833333334	3.236545833333334
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	65	1220917027	1221250257	333230	541.9996002721089	142.9150387755102	18.824485281387354	18.824485281387354	3.1856976190476196	3.1856976190476196
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	66	1221283517	1221383519	100002	545.245867755102	164.54937510204084	19.82758284947338	19.82758284947338	3.1529285714285713	3.1529285714285713
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	67	1221423967	1221583504	159537	536.478927012987	160.52549948051947	18.259679167012667	18.259679167012667	3.1996272727272728	3.1996272727272728
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	68	1221616968	1221983486	366518	571.9013438509317	159.88026559006212	19.903607427835137	19.903607427835137	3.2012195652173916	3.2012195652173916
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	69	1222016949	1222400160	383211	610.7739970238096	156.70537238095238	21.051038508749276	21.051038508749276	3.2459020833333327	3.2459020833333327
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	70	1222433450	1222883377	449927	642.2105991836735	144.4153380612245	21.46197145610465	21.46197145610465	3.269548214285714	3.269548214285714
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	71	1222916999	1223416899	499900	677.0174103225806	173.64069410138248	24.86321973552584	24.86321973552584	3.2538241935483865	3.2538241935483865
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	72	1223450338	1223550123	99785	692.1171946938775	183.48364897959186	21.85597427109271	21.85597427109271	3.2270428571428567	3.2270428571428567
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	73	1223583385	1223766715	183330	724.8020300000001	162.60882261904763	18.837318760614735	18.837318760614735	3.2284666666666664	3.2284666666666664
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	74	1223800045	1224016800	216755	746.2528557142857	150.46557020408164	9.634969598659428	9.634969598659428	3.2214107142857147	3.2214107142857147
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	75	1224066690	1224200065	133375	598.4386488888889	165.04399587301586	28.40758339586318	28.40758339586318	3.1806777777777775	3.1806777777777775
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	76	1224233492	1224650189	416697	501.8240812087912	164.5201032967033	10.42839988007477	10.42839988007477	3.190428846153847	3.190428846153847
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	77	1224766661	1225024198	257537	758.1519835714286	132.23754303571428	19.091776984113142	19.091776984113142	3.1877375000000003	3.1877375000000003
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	78	1225050111	1225599925	549814	812.0337198319328	114.1045618487395	23.852609496089038	23.852609496089038	3.1230044117647062	3.1230044117647062
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	79	1225633496	1225883250	249754	860.9155383928571	125.99908500000001	21.711617458210785	21.711617458210785	3.1244437499999997	3.1244437499999997
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	80	1225916765	1226166729	249964	899.2553207142857	121.96451107142857	22.813268308277546	22.813268308277546	3.1650375	3.1650375
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	81	1226199925	1226366557	166632	930.7973802597403	123.22747376623377	14.042008816303303	14.042008816303303	3.1919090909090913	3.1919090909090913
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	82	1226450117	1226549955	99838	555.0628481632652	162.76268204081634	9.140421773332559	9.140421773332559	3.2104	3.2104
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	83	1226599927	1226883316	283389	374.4803758730159	183.05551666666668	19.898394826662713	19.898394826662713	3.213891666666667	3.213891666666667
