rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	1	4359635760	4359802384	166624	469.65562885714286	161.615822	24.850759415369275	24.850759415369275	2.6401000000000003	2.6401000000000003
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	2	4359835449	4360003793	168344	512.9853937662338	157.84924701298704	13.236883125941125	13.236883125941125	2.701572727272727	2.701572727272727
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	3	4360035508	4360268801	233293	368.088476	157.31903447619047	33.09163529123816	33.09163529123816	2.739186666666667	2.739186666666667
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	4	4360304649	4360703551	398902	377.8406690285715	173.5936576	21.46611953664859	21.46611953664859	2.773334	2.773334
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	5	4360735507	4360868720	133213	377.0087838095238	114.2733053968254	21.2890961280701	21.2890961280701	2.7514111111111115	2.7514111111111115
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	6	4360935473	4361268671	333198	482.26677469387755	108.79016829931973	27.76595167212956	27.76595167212956	2.7886523809523807	2.7886523809523807
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	7	4361302150	4361435388	133238	386.87674095238094	104.64028507936509	34.004609802306405	34.004609802306405	2.7710166666666667	2.7710166666666667
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	8	4361468832	4361707946	239114	359.1992596190476	98.30920685714287	20.71688087240442	20.71688087240442	2.738553333333334	2.738553333333334
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	9	4361735360	4361952081	216721	427.306462244898	101.30676775510204	24.597690688821167	24.597690688821167	2.7696178571428574	2.7696178571428574
1	right	stimulus_5938	5938	stimulus_5938	5938	Fixation	R	10	4361986952	4362403331	416379	477.7457775824176	104.02158285714286	14.749562782396499	14.749562782396499	2.764675	2.764675
