rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	1	433200823	433375018	174195	520.0996233333333	239.19994738095238	18.331919268517378	18.331919268517378	3.382733333333333	3.382733333333333
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	2	433425060	433625065	200005	367.61486263736265	219.9044778021978	22.567937711717683	22.567937711717683	3.440134615384615	3.440134615384615
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	3	433691890	433808562	116672	339.3710434920635	99.11474761904762	22.397643773417567	22.397643773417567	3.386245833333333	3.386245833333333
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	4	433858413	433974982	116569	484.466385	125.94343071428571	17.521311895131436	17.521311895131436	3.3455625	3.3455625
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	5	435225041	435324918	99877	537.4343163265306	112.10087224489796	10.797273652032748	10.797273652032748	3.5237071428571425	3.5237071428571425
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	6	435424908	435558296	133388	582.8958526984127	98.09901269841271	17.276070237519516	17.276070237519516	3.59415	3.59415
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	7	435708359	435808271	99912	376.26604758928573	160.64255732142857	21.79374919864533	21.79374919864533	3.6008956250000006	3.6008956250000006
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	8	435885220	436058258	173038	428.18308904761903	122.49893714285714	17.12304666747613	17.12304666747613	3.610370833333333	3.610370833333333
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	9	436094061	436293437	199376	421.67331758241755	160.35165604395604	16.63001299214126	16.63001299214126	3.6045423076923075	3.6045423076923075
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	10	436324959	436524952	199993	509.182241978022	160.22232285714287	25.46886971839949	25.46886971839949	3.5586615384615388	3.5586615384615388
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	11	436558242	436758271	200029	521.5440197802199	173.34717516483516	24.36223001118485	24.36223001118485	3.500603846153846	3.500603846153846
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	12	436791588	436974853	183265	461.5536547619048	188.49643452380954	16.463548990650068	16.463548990650068	3.4525249999999996	3.4525249999999996
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	13	437008167	437324911	316744	416.43284542857145	182.25435357142857	15.070078414148034	15.070078414148034	3.4773325000000006	3.4773325000000006
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	14	437358109	437624916	266807	367.62168823529413	163.35203277310924	17.182507867103247	17.182507867103247	3.4659941176470586	3.4659941176470586
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	15	437791595	437941460	149865	455.5167625714286	180.84861685714287	16.16147959365664	16.16147959365664	3.529915	3.529915
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	16	438341534	438491846	150312	518.6145888888889	117.80999968253968	18.31227137242975	18.31227137242975	3.4984555555555557	3.4984555555555557
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	17	438524827	438908303	383476	576.6655622619047	122.48035714285714	20.221973152894865	20.221973152894865	3.517847916666667	3.517847916666667
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	18	438941334	439141333	199999	620.6189120879121	123.02329956043955	21.49615451284359	21.49615451284359	3.4467038461538455	3.4467038461538455
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	19	439174727	439274738	100011	647.9473693877551	117.45483265306122	18.99115269113783	18.99115269113783	3.43105	3.43105
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	20	439308179	439441369	133190	704.3715904761905	99.82792	10.859062992457806	10.859062992457806	3.446055555555555	3.446055555555555
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	21	439624786	439724789	100003	776.1302999999999	96.32421387755102	19.080535734172646	19.080535734172646	3.4330357142857144	3.4330357142857144
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	22	440024789	440174734	149945	870.48109	136.4887517142857	23.26784209918642	23.26784209918642	3.396475	3.396475
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	23	440208197	440308038	99841	902.5077542857143	169.98528448979593	12.13542567735938	12.13542567735938	3.369378571428572	3.369378571428572
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	24	440391672	440691645	299973	362.67252360902256	192.70130646616542	18.27514778234311	18.27514778234311	3.3366736842105262	3.3366736842105262
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	25	440724706	440908091	183385	444.23156857142857	190.5236773809524	17.66637285508728	17.66637285508728	3.3110708333333334	3.3110708333333334
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	26	440958016	441096644	138628	509.70698095238095	211.55632793650793	21.98971616215896	21.98971616215896	3.2907055555555558	3.2907055555555558
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	27	441124657	441308054	183397	597.9261323809524	202.62299904761906	28.908113457462115	28.908113457462115	3.309479166666667	3.309479166666667
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	28	441341253	441524657	183404	594.1939966666666	186.98951738095238	11.087542693328404	11.087542693328404	3.3708416666666667	3.3708416666666667
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	29	441558087	441741209	183122	645.6906951648352	173.1107876923077	18.103939925194307	18.103939925194307	3.391761538461538	3.391761538461538
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	30	441774589	441874862	100273	707.2268044897959	152.8607706122449	24.78671119024484	24.78671119024484	3.3873071428571433	3.3873071428571433
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	31	441908069	442057888	149819	716.262662	175.74592142857145	13.37927747845113	13.37927747845113	3.4266150000000004	3.4266150000000004
1	right	stimulus_322	322	stimulus_322	322	Fixation	R	32	442094395	442557883	463488	830.493701182266	184.3251469950739	19.227932933501737	19.227932933501737	3.4182034482758628	3.4182034482758628
