rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
21	left	instruction_2	2	stimulus_6474	6474	Fixation L	1	79527091401	79527241767	150366	494.7758	103.7788	3	95	13.47	13.47
21	right	instruction_2	2	stimulus_6474	6474	Fixation R	1	79527091401	79527241767	150366	494.7758	103.7788	3	95	13.40	13.40
21	left	stimulus_6474	6474	stimulus_6474	6474	Fixation L	2	79527258355	79527491345	232990	486.1591	85.3126	74	5	13.63	13.63
21	right	stimulus_6474	6474	stimulus_6474	6474	Fixation R	2	79527258355	79527491345	232990	486.1591	85.3126	74	5	13.66	13.66
21	left	stimulus_6474	6474	stimulus_6474	6474	Fixation L	3	79527508153	79528091270	583117	380.7949	75.8604	42	57	13.72	13.72
21	right	stimulus_6474	6474	stimulus_6474	6474	Fixation R	3	79527508153	79528091270	583117	380.7949	75.8604	42	57	13.61	13.61
21	left	stimulus_6474	6474	stimulus_6474	6474	Fixation L	4	79528141215	79528441187	299972	509.0772	50.6431	88	10	13.36	13.36
21	right	stimulus_6474	6474	stimulus_6474	6474	Fixation R	4	79528141215	79528441187	299972	509.0772	50.6431	88	10	13.33	13.33
21	left	stimulus_6474	6474	stimulus_6474	6474	Fixation L	5	79528508148	79528674719	166571	557.5323	51.7859	89	5	13.32	13.32
21	right	stimulus_6474	6474	stimulus_6474	6474	Fixation R	5	79528508148	79528674719	166571	557.5323	51.7859	89	5	13.40	13.40
21	left	stimulus_6474	6474	stimulus_6474	6474	Fixation L	6	79528691280	79528891302	200022	662.1404	37.7694	76	23	13.61	13.61
21	right	stimulus_6474	6474	stimulus_6474	6474	Fixation R	6	79528691280	79528891302	200022	662.1404	37.7694	76	23	13.67	13.67
21	left	stimulus_6474	6474	stimulus_6474	6474	Fixation L	7	79528907983	79529241465	333482	647.322	23.5803	76	9	13.38	13.38
