rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
10	left	stimulus_survey	0	stimulus_4504	4504	Fixation L	1	425530564942	425530648448	83506	604.7845	432.1458	3	95	11.55	11.55
10	right	stimulus_survey	0	stimulus_4504	4504	Fixation R	1	425530564942	425530648448	83506	604.7845	432.1458	3	95	10.30	10.30
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	2	425530665466	425530982335	316869	605.8708	348.6139	12	29	11.21	11.21
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	2	425530665466	425530982335	316869	605.8708	348.6139	12	29	10.12	10.12
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	3	425530998383	425531115117	116734	605.9971	182.4948	5	65	10.97	10.97
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	3	425530998383	425531115117	116734	605.9971	182.4948	5	65	9.86	9.86
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	4	425531164900	425531291946	127046	439.2184	31.1323	33	13	10.72	10.72
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	4	425531164900	425531291946	127046	439.2184	31.1323	33	13	9.75	9.75
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	5	425531331572	425531648223	316651	371.3008	66.1314	24	72	10.83	10.83
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	5	425531331572	425531648223	316651	371.3008	66.1314	24	72	9.93	9.93
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	6	425531731639	425532081480	349841	502.9237	165.1648	58	40	11.00	11.00
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	6	425531731639	425532081480	349841	502.9237	165.1648	58	40	10.08	10.08
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	7	425532098252	425532683733	585481	533.4402	138.4599	79	19	11.09	11.09
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	7	425532098252	425532683733	585481	533.4402	138.4599	79	19	10.19	10.19
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	8	425532724046	425532931558	207512	602.5062	127.723	62	27	11.30	11.30
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	8	425532724046	425532931558	207512	602.5062	127.723	62	27	10.38	10.38
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	9	425532948155	425533464742	516587	678.1321	126.8312	44	41	11.48	11.48
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	9	425532948155	425533464742	516587	678.1321	126.8312	44	41	10.47	10.47
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	10	425533491896	425533981407	489511	783.8003	146.5158	46	53	11.32	11.32
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	10	425533491896	425533981407	489511	783.8003	146.5158	46	53	10.53	10.53
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	11	425534000125	425534464787	464662	826.0602	132.4318	23	29	11.31	11.31
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	11	425534000125	425534464787	464662	826.0602	132.4318	23	29	10.48	10.48
10	left	stimulus_4504	4504	stimulus_4504	4504	Fixation L	12	425534498060	425534598998	100938	732.249	40.9334	9	18	11.53	11.53
10	right	stimulus_4504	4504	stimulus_4504	4504	Fixation R	12	425534498060	425534598998	100938	732.249	40.9334	9	18	10.51	10.51
