rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	1	87861002109	87861251889	249780	667.3417	475.7879	32	64	10.42	10.42
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	1	87861002109	87861251889	249780	667.3417	475.7879	32	64	8.44	8.44
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	2	87861335173	87861418609	83436	413.8365	387.6597	21	72	10.14	10.14
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	2	87861335173	87861418609	83436	413.8365	387.6597	21	72	9.33	9.33
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	3	87861435156	87861568543	133387	385.9735	340.1836	58	30	9.84	9.84
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	3	87861435156	87861568543	133387	385.9735	340.1836	58	30	8.81	8.81
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	4	87861585255	87861751776	166521	346.0572	300.1565	26	60	9.60	9.60
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	4	87861585255	87861751776	166521	346.0572	300.1565	26	60	7.96	7.96
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	5	87861985419	87862088291	102872	362.5996	96.687	7	88	9.52	9.52
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	5	87861985419	87862088291	102872	362.5996	96.687	7	88	8.92	8.92
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	6	87862101833	87862418991	317158	449.0187	115.7231	41	37	9.44	9.44
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	6	87862101833	87862418991	317158	449.0187	115.7231	41	37	9.11	9.11
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	7	87862735179	87862851748	116569	-2	-91	2	91	9.88	9.88
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	7	87862735179	87862851748	116569	-2	-91	2	91	10.39	10.39
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	8	87863301862	87863388455	86593	-2	-90.9253	2	91	8.11	8.11
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	8	87863601728	87863701841	100113	-2	-91	2	91	9.34	9.34
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	9	87863918620	87864188824	270204	-2	-91.9119	2	93	10.04	10.04
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	9	87863918620	87864188824	270204	-2	-91.9119	2	93	9.44	9.44
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	10	87864318629	87864489997	171368	324.0269	170.3212	52	18	10.38	10.38
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	10	87864318629	87864489997	171368	324.0269	170.3212	52	18	9.38	9.38
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	11	87864501695	87864618566	116871	406.7672	161.2003	40	15	10.42	10.42
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	11	87864501695	87864618566	116871	406.7672	161.2003	40	15	9.85	9.85
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	12	87864718703	87865101723	383020	485.6002	145.2009	48	36	10.18	10.18
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	12	87864718703	87865101723	383020	485.6002	145.2009	48	36	9.76	9.76
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	13	87865118369	87865368287	249918	570.6727	111.8287	65	34	9.51	9.51
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	13	87865118369	87865368287	249918	570.6727	111.8287	65	34	9.24	9.24
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	14	87865388418	87865501691	113273	516.7766	85.5257	55	40	9.37	9.37
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	14	87865388418	87865501691	113273	516.7766	85.5257	55	40	9.02	9.02
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	15	87865518366	87865751649	233283	631.2324	104.796	53	38	9.55	9.55
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	15	87865518366	87865751649	233283	631.2324	104.796	53	38	9.51	9.51
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	16	87865768277	87866018661	250384	606.8849	135.5277	67	32	9.99	9.99
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	16	87865768277	87866018661	250384	606.8849	135.5277	67	32	9.86	9.86
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	17	87866034946	87866218542	183596	662.7429	145.1574	7	26	9.83	9.83
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	17	87866034946	87866218542	183596	662.7429	145.1574	7	26	9.71	9.71
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	18	87866285027	87866468295	183268	737.5571	130.3269	34	23	9.62	9.62
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	18	87866285027	87866468295	183268	737.5571	130.3269	34	23	9.06	9.06
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	19	87866488968	87866718399	229431	654.6975	151.1551	25	68	9.79	9.79
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	19	87866488968	87866718399	229431	654.6975	151.1551	25	68	9.65	9.65
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	20	87866734929	87866888760	153831	663.8477	171.4219	74	16	9.89	9.89
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	20	87866734929	87866888760	153831	663.8477	171.4219	74	16	9.56	9.56
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	21	87866918358	87867201594	283236	695.6498	146.8064	26	37	9.75	9.75
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	21	87866918358	87867201594	283236	695.6498	146.8064	26	37	9.38	9.38
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	22	87867218391	87867634929	416538	782.6819	143.0626	51	25	9.87	9.87
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	22	87867218391	87867634929	416538	782.6819	143.0626	51	25	9.59	9.59
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	23	87867651733	87868185057	533324	884.3904	155.9231	67	25	9.85	9.85
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	23	87867651733	87868185057	533324	884.3904	155.9231	67	25	9.50	9.50
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	24	87868218358	87868551505	333147	361.4426	170.8483	69	25	9.59	9.59
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	24	87868218358	87868551505	333147	361.4426	170.8483	69	25	9.15	9.15
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	25	87868568165	87868851539	283374	458.712	208.3793	19	56	9.35	9.35
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	25	87868568165	87868851539	283374	458.712	208.3793	19	56	8.79	8.79
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	26	87868868165	87869051500	183335	588.1397	239.8114	10	28	9.47	9.47
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	26	87868868165	87869051500	183335	588.1397	239.8114	10	28	9.42	9.42
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	27	87869134796	87869634791	499995	667.8014	222.621	70	26	9.63	9.63
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	27	87869134796	87869634791	499995	667.8014	222.621	70	26	9.45	9.45
22	left	stimulus_6046	6046	stimulus_6046	6046	Fixation L	28	87869651455	87869901464	250009	688.2505	233.9446	47	16	9.82	9.82
22	right	stimulus_6046	6046	stimulus_6046	6046	Fixation R	28	87869651455	87869901464	250009	688.2505	233.9446	47	16	9.61	9.61
