user_id, 01, 02, 03, 04, 06, 07, 09, 10, 12, 13, 17, 19, 22, 24, 25, 27, 29
01, 0.0, 0.314933019, 0.123074714, 0.270930449, 0.136725233, 0.14090834, 0.05020694, 0.161040938, 0.118793538, 0.127695401, 0.194427649, 0.131166823, 0.239711477, 0.22272896, 0.080202312, 0.103799521, 0.186299914
02, 0.314933019, 0.0, 0.216596509, 0.534584052, 0.235535639, 0.279404198, 0.308200054, 0.20810173, 0.377430429, 0.402987843, 0.191596105, 0.393282266, 0.09620448, 0.483825384, 0.303729652, 0.360623049, 0.187312742
03, 0.123074714, 0.216596509, 0.0, 0.343418153, 0.05534715, 0.117515528, 0.129796776, 0.059683562, 0.197204969, 0.207453416, 0.115543543, 0.201177235, 0.161729575, 0.297538321, 0.11878882, 0.182510226, 0.089669451
04, 0.270930449, 0.534584052, 0.343418153, 0.0, 0.342336999, 0.399815668, 0.266139474, 0.371735791, 0.285374572, 0.252734923, 0.412972639, 0.23400493, 0.458801056, 0.090369086, 0.249348828, 0.322636844, 0.405953705
06, 0.136725233, 0.235535639, 0.05534715, 0.342336999, 0.0, 0.138528996, 0.170216266, 0.075276046, 0.220360498, 0.20796384, 0.084531256, 0.204351831, 0.154523145, 0.286583704, 0.110901851, 0.218485873, 0.083873905
07, 0.14090834, 0.279404198, 0.117515528, 0.399815668, 0.138528996, 0.0, 0.143564955, 0.118918283, 0.131868132, 0.188198758, 0.130376569, 0.205780731, 0.229499389, 0.346684142, 0.18378882, 0.108501742, 0.132972085
09, 0.05020694, 0.308200054, 0.129796776, 0.266139474, 0.170216266, 0.143564955, 0.0, 0.144045355, 0.090285847, 0.099527125, 0.172609943, 0.0954472, 0.254241227, 0.220266637, 0.097087219, 0.087115909, 0.161614057
10, 0.161040938, 0.20810173, 0.059683562, 0.371735791, 0.075276046, 0.118918283, 0.144045355, 0.0, 0.211934156, 0.216353552, 0.061917799, 0.213441478, 0.148464704, 0.312643939, 0.139492754, 0.188823647, 0.048886051
12, 0.118793538, 0.377430429, 0.197204969, 0.285374572, 0.220360498, 0.131868132, 0.090285847, 0.211934156, 0.0, 0.088015608, 0.203478704, 0.079010137, 0.325854701, 0.246618443, 0.16680602, 0.055894309, 0.213969938
13, 0.127695401, 0.402987843, 0.207453416, 0.252734923, 0.20796384, 0.188198758, 0.099527125, 0.216353552, 0.088015608, 0.0, 0.23385483, 0.047674419, 0.345001858, 0.197088153, 0.135869565, 0.134517497, 0.234332834
17, 0.194427649, 0.191596105, 0.115543543, 0.412972639, 0.084531256, 0.130376569, 0.172609943, 0.061917799, 0.203478704, 0.23385483, 0.0, 0.235963803, 0.152540858, 0.339641472, 0.178733855, 0.183692213, 0.042995239
19, 0.131166823, 0.393282266, 0.201177235, 0.23400493, 0.204351831, 0.205780731, 0.0954472, 0.213441478, 0.079010137, 0.047674419, 0.235963803, 0.0, 0.345706619, 0.198047792, 0.144084934, 0.129892229, 0.226343224
22, 0.239711477, 0.09620448, 0.161729575, 0.458801056, 0.154523145, 0.229499389, 0.254241227, 0.148464704, 0.325854701, 0.345001858, 0.152540858, 0.345706619, 0.0, 0.431153454, 0.23114084, 0.304461122, 0.146478043
24, 0.22272896, 0.483825384, 0.297538321, 0.090369086, 0.286583704, 0.346684142, 0.220266637, 0.312643939, 0.246618443, 0.197088153, 0.339641472, 0.198047792, 0.431153454, 0.0, 0.222128041, 0.292515104, 0.348202046
25, 0.080202312, 0.303729652, 0.11878882, 0.249348828, 0.110901851, 0.18378882, 0.097087219, 0.139492754, 0.16680602, 0.135869565, 0.178733855, 0.144084934, 0.23114084, 0.222128041, 0.0, 0.137725345, 0.169352824
27, 0.103799521, 0.360623049, 0.182510226, 0.322636844, 0.218485873, 0.108501742, 0.087115909, 0.188823647, 0.055894309, 0.134517497, 0.183692213, 0.129892229, 0.304461122, 0.292515104, 0.137725345, 0.0, 0.205004205
29, 0.186299914, 0.187312742, 0.089669451, 0.405953705, 0.083873905, 0.132972085, 0.161614057, 0.048886051, 0.213969938, 0.234332834, 0.042995239, 0.226343224, 0.146478043, 0.348202046, 0.169352824, 0.205004205, 0.0
