user_id, 01, 02, 03, 04, 06, 07, 09, 10, 12, 13, 19, 22, 25, 30, 34, 36
01, 0.0, 0.235389186, 0.13295224, 0.237706566, 0.121568627, 0.078660555, 0.07625476, 0.193695751, 0.123262821, 0.173437625, 0.170053476, 0.156048981, 0.140463458, 0.125130968, 0.130417796, 0.235819448
02, 0.235389186, 0.0, 0.193409962, 0.447652464, 0.329356725, 0.20984127, 0.275315624, 0.083953099, 0.336440511, 0.3726534, 0.383030303, 0.116038647, 0.35015873, 0.329906701, 0.319695586, 0.448082844
03, 0.13295224, 0.193409962, 0.0, 0.345086855, 0.218269812, 0.102298851, 0.155098543, 0.123760565, 0.209948123, 0.24442443, 0.273772205, 0.097534566, 0.253858785, 0.21637273, 0.233506534, 0.335514443
04, 0.237706566, 0.447652464, 0.345086855, 0.0, 0.160902256, 0.269423559, 0.212942382, 0.400460951, 0.188934726, 0.120048255, 0.163135111, 0.34706331, 0.119298246, 0.1537814, 0.155062313, 0.099486752
06, 0.121568627, 0.329356725, 0.218269812, 0.160902256, 0.0, 0.155388471, 0.118675867, 0.276575862, 0.079770222, 0.075098193, 0.10430622, 0.232303585, 0.062155388, 0.089004955, 0.082287912, 0.145680322
07, 0.078660555, 0.20984127, 0.102298851, 0.269423559, 0.155388471, 0.0, 0.105080181, 0.151208423, 0.178213232, 0.202416489, 0.212987013, 0.117391304, 0.176190476, 0.15307161, 0.156621005, 0.286421974
09, 0.07625476, 0.275315624, 0.155098543, 0.212942382, 0.118675867, 0.105080181, 0.0, 0.235069951, 0.093523216, 0.130165369, 0.141481655, 0.189327894, 0.128693843, 0.082118304, 0.094153138, 0.226402388
10, 0.193695751, 0.083953099, 0.123760565, 0.400460951, 0.276575862, 0.151208423, 0.235069951, 0.0, 0.299610145, 0.330533263, 0.336043856, 0.078162552, 0.304283321, 0.278069738, 0.283931071, 0.393681253
12, 0.123262821, 0.336440511, 0.209948123, 0.188934726, 0.079770222, 0.178213232, 0.093523216, 0.299610145, 0.0, 0.100184916, 0.080021453, 0.256733359, 0.090939739, 0.070368619, 0.089020891, 0.195269833
13, 0.173437625, 0.3726534, 0.24442443, 0.120048255, 0.075098193, 0.202416489, 0.130165369, 0.330533263, 0.100184916, 0.0, 0.105065581, 0.274983777, 0.059559346, 0.088317952, 0.10127445, 0.126433325
19, 0.170053476, 0.383030303, 0.273772205, 0.163135111, 0.10430622, 0.212987013, 0.141481655, 0.336043856, 0.080021453, 0.105065581, 0.0, 0.29828722, 0.107792208, 0.094610224, 0.128268991, 0.201602931
22, 0.156048981, 0.116038647, 0.097534566, 0.34706331, 0.232303585, 0.117391304, 0.189327894, 0.078162552, 0.256733359, 0.274983777, 0.29828722, 0.0, 0.254451346, 0.222756942, 0.228360135, 0.362300588
25, 0.140463458, 0.35015873, 0.253858785, 0.119298246, 0.062155388, 0.176190476, 0.128693843, 0.304283321, 0.090939739, 0.059559346, 0.107792208, 0.254451346, 0.0, 0.094038531, 0.092563601, 0.135492383
30, 0.125130968, 0.329906701, 0.21637273, 0.1537814, 0.089004955, 0.15307161, 0.082118304, 0.278069738, 0.070368619, 0.088317952, 0.094610224, 0.222756942, 0.094038531, 0.0, 0.043605563, 0.184834093
34, 0.130417796, 0.319695586, 0.233506534, 0.155062313, 0.082287912, 0.156621005, 0.094153138, 0.283931071, 0.089020891, 0.10127445, 0.128268991, 0.228360135, 0.092563601, 0.043605563, 0.0, 0.199912586
36, 0.235819448, 0.448082844, 0.335514443, 0.099486752, 0.145680322, 0.286421974, 0.226402388, 0.393681253, 0.195269833, 0.126433325, 0.201602931, 0.362300588, 0.135492383, 0.184834093, 0.199912586, 0.0
