user_id, 01, 02, 03, 04, 06, 07, 08, 09, 10, 12, 13, 20, 24, 29, 34, 35
01, 0.0, 0.24983533, 0.122512986, 0.339996241, 0.229173062, 0.12505766, 0.209506131, 0.11647615, 0.087634123, 0.215909348, 0.19621607, 0.113418362, 0.302831011, 0.060434714, 0.101066531, 0.164380659
02, 0.24983533, 0.0, 0.172316709, 0.51428228, 0.44128797, 0.350727134, 0.392943343, 0.334914343, 0.209017814, 0.425932146, 0.399701304, 0.297739694, 0.4806073, 0.226915121, 0.297384324, 0.383978317
03, 0.122512986, 0.172316709, 0.0, 0.389707066, 0.297426258, 0.191453404, 0.272882686, 0.194129555, 0.04887218, 0.276653171, 0.265848171, 0.159053294, 0.344437042, 0.075573549, 0.152844232, 0.228191168
04, 0.339996241, 0.51428228, 0.389707066, 0.0, 0.12706254, 0.296636086, 0.172045217, 0.267381793, 0.367846221, 0.267788384, 0.168036561, 0.28451907, 0.079162312, 0.35685721, 0.265406357, 0.269577138
06, 0.229173062, 0.44128797, 0.297426258, 0.12706254, 0.0, 0.200036966, 0.089035565, 0.181098901, 0.271672772, 0.179679969, 0.097212577, 0.209136775, 0.089674039, 0.257181415, 0.166777667, 0.19130984
07, 0.12505766, 0.350727134, 0.191453404, 0.296636086, 0.200036966, 0.0, 0.143711346, 0.059548342, 0.177042377, 0.107306021, 0.151410252, 0.103600485, 0.264487284, 0.138821825, 0.081920119, 0.088326479
08, 0.209506131, 0.392943343, 0.272882686, 0.172045217, 0.089035565, 0.143711346, 0.0, 0.135797493, 0.237207769, 0.113450867, 0.032768388, 0.135893263, 0.135358111, 0.217756852, 0.143624746, 0.118166795
09, 0.11647615, 0.334914343, 0.194129555, 0.267381793, 0.181098901, 0.059548342, 0.135797493, 0.0, 0.161477411, 0.108016194, 0.124175007, 0.061480406, 0.239688413, 0.131336032, 0.061507382, 0.079787798
10, 0.087634123, 0.209017814, 0.04887218, 0.367846221, 0.271672772, 0.177042377, 0.237207769, 0.161477411, 0.0, 0.237806054, 0.236649554, 0.149445942, 0.333986337, 0.055909003, 0.136002886, 0.20500821
12, 0.215909348, 0.425932146, 0.276653171, 0.267788384, 0.179679969, 0.107306021, 0.113450867, 0.108016194, 0.237806054, 0.0, 0.111975678, 0.146512871, 0.224124088, 0.214574899, 0.151944547, 0.065810415
13, 0.19621607, 0.399701304, 0.265848171, 0.168036561, 0.097212577, 0.151410252, 0.032768388, 0.124175007, 0.236649554, 0.111975678, 0.0, 0.138434921, 0.12443336, 0.212091567, 0.138710525, 0.120946033
20, 0.113418362, 0.297739694, 0.159053294, 0.28451907, 0.209136775, 0.103600485, 0.135893263, 0.061480406, 0.149445942, 0.146512871, 0.138434921, 0.0, 0.226415094, 0.135462022, 0.07480465, 0.106376057
24, 0.302831011, 0.4806073, 0.344437042, 0.079162312, 0.089674039, 0.264487284, 0.135358111, 0.239688413, 0.333986337, 0.224124088, 0.12443336, 0.226415094, 0.0, 0.313534567, 0.23053318, 0.210737669
29, 0.060434714, 0.226915121, 0.075573549, 0.35685721, 0.257181415, 0.138821825, 0.217756852, 0.131336032, 0.055909003, 0.214574899, 0.212091567, 0.135462022, 0.313534567, 0.0, 0.123931624, 0.182981991
34, 0.101066531, 0.297384324, 0.152844232, 0.265406357, 0.166777667, 0.081920119, 0.143624746, 0.061507382, 0.136002886, 0.151944547, 0.138710525, 0.07480465, 0.23053318, 0.123931624, 0.0, 0.118948102
35, 0.164380659, 0.383978317, 0.228191168, 0.269577138, 0.19130984, 0.088326479, 0.118166795, 0.079787798, 0.20500821, 0.065810415, 0.120946033, 0.106376057, 0.210737669, 0.182981991, 0.118948102, 0.0
