user_id, 01, 02, 03, 04, 06, 07, 08, 09, 10, 12, 13, 17, 20, 22, 25, 27, 29, 30
01, 0.0, 0.305739205, 0.135642685, 0.283118193, 0.171677668, 0.061850312, 0.079550784, 0.074767204, 0.17585728, 0.070111953, 0.137556484, 0.320684889, 0.156875819, 0.343589744, 0.157381872, 0.060084362, 0.261345066, 0.056259147
02, 0.305739205, 0.0, 0.248901109, 0.483944818, 0.370738245, 0.283883696, 0.330841019, 0.278281831, 0.206903611, 0.312890697, 0.354166929, 0.078368345, 0.186496306, 0.084916743, 0.344336938, 0.285010248, 0.137218568, 0.312784961
03, 0.135642685, 0.248901109, 0.0, 0.310770093, 0.209298804, 0.10150325, 0.145218342, 0.072276798, 0.108129674, 0.097923665, 0.187541654, 0.254134656, 0.100990672, 0.292975804, 0.21189039, 0.099514234, 0.163380282, 0.118981034
04, 0.283118193, 0.483944818, 0.310770093, 0.0, 0.161857762, 0.288820321, 0.229707626, 0.288076425, 0.355215032, 0.33059077, 0.176573756, 0.508607531, 0.361151292, 0.481343284, 0.171184892, 0.296070227, 0.431412704, 0.260911148
06, 0.171677668, 0.370738245, 0.209298804, 0.161857762, 0.0, 0.184774903, 0.104075921, 0.180988524, 0.230177957, 0.190444055, 0.053206181, 0.385316297, 0.213321423, 0.397967624, 0.054202326, 0.187288565, 0.324745472, 0.136385566
07, 0.061850312, 0.283883696, 0.10150325, 0.288820321, 0.184774903, 0.0, 0.108359677, 0.051591791, 0.14854439, 0.078009334, 0.152905848, 0.291302448, 0.125995425, 0.315705128, 0.196951858, 0.03882281, 0.222652057, 0.08678145
08, 0.079550784, 0.330841019, 0.145218342, 0.229707626, 0.104075921, 0.108359677, 0.0, 0.108975097, 0.191871063, 0.11728855, 0.080002305, 0.339637817, 0.188703156, 0.358184053, 0.113269966, 0.117718479, 0.269130296, 0.058767288
09, 0.074767204, 0.278281831, 0.072276798, 0.288076425, 0.180988524, 0.051591791, 0.108975097, 0.0, 0.127500803, 0.059210295, 0.153752353, 0.26324166, 0.120361801, 0.295572075, 0.169267707, 0.057560596, 0.202670836, 0.065325769
10, 0.17585728, 0.206903611, 0.108129674, 0.355215032, 0.230177957, 0.14854439, 0.191871063, 0.127500803, 0.0, 0.173268064, 0.226343811, 0.188364625, 0.038045655, 0.224713692, 0.212941303, 0.144737143, 0.125710084, 0.166022174
12, 0.070111953, 0.312890697, 0.097923665, 0.33059077, 0.190444055, 0.078009334, 0.11728855, 0.059210295, 0.173268064, 0.0, 0.166849254, 0.310681343, 0.161723776, 0.344034975, 0.172288162, 0.078216074, 0.230436898, 0.083546063
13, 0.137556484, 0.354166929, 0.187541654, 0.176573756, 0.053206181, 0.152905848, 0.080002305, 0.153752353, 0.226343811, 0.166849254, 0.0, 0.378163536, 0.223446685, 0.37450457, 0.065580806, 0.158366915, 0.312170787, 0.108701841
17, 0.320684889, 0.078368345, 0.254134656, 0.508607531, 0.385316297, 0.291302448, 0.339637817, 0.26324166, 0.188364625, 0.310681343, 0.378163536, 0.0, 0.191930316, 0.074519231, 0.364003556, 0.308345376, 0.117071882, 0.322530358
20, 0.156875819, 0.186496306, 0.100990672, 0.361151292, 0.213321423, 0.125995425, 0.188703156, 0.120361801, 0.038045655, 0.161723776, 0.223446685, 0.191930316, 0.0, 0.223285892, 0.205849741, 0.135850882, 0.131359492, 0.142718555
22, 0.343589744, 0.084916743, 0.292975804, 0.481343284, 0.397967624, 0.315705128, 0.358184053, 0.295572075, 0.224713692, 0.344034975, 0.37450457, 0.074519231, 0.223285892, 0.0, 0.376242805, 0.333185119, 0.155813953, 0.338447653
25, 0.157381872, 0.344336938, 0.21189039, 0.171184892, 0.054202326, 0.196951858, 0.113269966, 0.169267707, 0.212941303, 0.172288162, 0.065580806, 0.364003556, 0.205849741, 0.376242805, 0.0, 0.198674846, 0.302910932, 0.12346816
27, 0.060084362, 0.285010248, 0.099514234, 0.296070227, 0.187288565, 0.03882281, 0.117718479, 0.057560596, 0.144737143, 0.078216074, 0.158366915, 0.308345376, 0.135850882, 0.333185119, 0.198674846, 0.0, 0.23624143, 0.092339475
29, 0.261345066, 0.137218568, 0.163380282, 0.431412704, 0.324745472, 0.222652057, 0.269130296, 0.202670836, 0.125710084, 0.230436898, 0.312170787, 0.117071882, 0.131359492, 0.155813953, 0.302910932, 0.23624143, 0.0, 0.261959533
30, 0.056259147, 0.312784961, 0.118981034, 0.260911148, 0.136385566, 0.08678145, 0.058767288, 0.065325769, 0.166022174, 0.083546063, 0.108701841, 0.322530358, 0.142718555, 0.338447653, 0.12346816, 0.092339475, 0.261959533, 0.0
