rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	1	341411305241	341411471863	166622	841.4778950649351	350.90949454545455	18.714850321824663	18.714850321824663	3.291759090909091	3.291759090909091
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	2	341411521828	341411655239	133411	593.5335631746032	134.65016444444444	20.546549159141755	20.546549159141755	3.290366666666667	3.290366666666667
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	3	341414871982	341415038563	166581	420.10136872727276	114.23016571428572	14.072462523633378	14.072462523633378	3.5336954545454544	3.5336954545454544
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	4	341415071962	341415271732	199770	331.44219338775514	123.3461506122449	14.410681463886267	14.410681463886267	3.3554749999999993	3.3554749999999993
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	5	341415455156	341415688287	233131	443.6592676190476	125.38930285714287	28.932089039060127	28.932089039060127	3.2660133333333334	3.2660133333333334
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	6	341415721674	341415971738	250064	452.24460285714287	129.51937866666668	21.836722083699946	21.836722083699946	3.2975399999999997	3.2975399999999997
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	7	341416071795	341416421559	349764	457.48626064935064	121.47157025974026	29.71754736042301	29.71754736042301	3.2376545454545447	3.2376545454545447
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	8	341416455257	341416688300	233043	493.59916933333335	120.4630779047619	26.952379861042427	26.952379861042427	3.25623	3.25623
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	9	341416721560	341417121554	399994	519.6669850285714	125.59249028571429	19.41336525790483	19.41336525790483	3.3203679999999998	3.3203679999999998
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	10	341417155125	341417288174	133049	535.4802812698413	133.65717873015873	23.252437481214788	23.252437481214788	3.3280611111111114	3.3280611111111114
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	11	341417321569	341417538332	216763	580.1783075510205	137.15399142857143	23.1828932157516	23.1828932157516	3.357671428571429	3.357671428571429
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	12	341417571627	341417688196	116569	603.80813	142.63094107142857	25.54422477355014	25.54422477355014	3.3628562499999997	3.3628562499999997
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	13	341417721566	341418088218	366652	572.6790798757764	140.94707751552795	26.785902152805136	26.785902152805136	3.3290760869565217	3.3290760869565217
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	14	341418121549	341418404823	283274	622.7587806349206	140.11482031746033	21.993059880873915	21.993059880873915	3.3609111111111107	3.3609111111111107
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	15	341418438266	341418821426	383160	680.0140717857143	149.80733416666666	17.801647310554074	17.801647310554074	3.3750499999999994	3.3750499999999994
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	16	341418854875	341419355021	500146	736.7848200921659	157.89909253456221	20.48948548235702	20.48948548235702	3.290729032258063	3.290729032258063
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	17	341419388239	341419638175	249936	761.9094296428572	151.24832017857142	24.541866265408277	24.541866265408277	3.257190625	3.257190625
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	18	341419671488	341420371533	700045	794.7992295681063	145.22353136212624	22.131307716911397	22.131307716911397	3.208263953488371	3.208263953488371
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	19	341420404722	341420704704	299982	817.9661815037595	148.39372511278196	22.66777835064618	22.66777835064618	3.2535052631578942	3.2535052631578942
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	20	341420738171	341421154851	416680	838.8989816483517	149.30677263736263	21.711082805307257	21.711082805307257	3.2253615384615384	3.2253615384615384
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	21	341421188072	341421354929	166857	919.2604963636364	124.64249584415585	11.958417191107753	11.958417191107753	3.139545454545454	3.139545454545454
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	22	341421539385	341421654898	115513	374.7543617857143	142.38301964285716	28.975643759422173	28.975643759422173	3.208125	3.208125
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	23	341421688049	341421871363	183314	373.1855814285714	135.2858238095238	33.58977170050617	33.58977170050617	3.2078249999999997	3.2078249999999997
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	24	341421971376	341422138136	166760	372.38255844155844	132.92828363636366	33.010417974396624	33.010417974396624	3.179463636363636	3.179463636363636
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	25	341422171363	341422538005	366642	363.28147726708073	132.5439401242236	19.97143674177753	19.97143674177753	3.1689804347826085	3.1689804347826085
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	26	341422571425	341423038236	466811	352.73913083743844	136.95837625615763	19.564511655993005	19.564511655993005	3.2233810344827587	3.2233810344827587
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	27	341423071408	341423354638	283230	415.7075834920635	131.42045365079366	26.553166927427732	26.553166927427732	3.2576944444444447	3.2576944444444447
1	right	stimulus_11299	11299	stimulus_11299	11299	Fixation	R	28	341423387928	341423621314	233386	474.020888	150.47741923809522	28.872644901843632	28.872644901843632	3.3004799999999994	3.3004799999999994
