rails_session_id	eye	start_event_name	start_event_stimulus_id	stop_event_name	stop_event_stimulus_id	event type	number	start	end	duration	location X	location Y	dispersion X	dispersion Y	avg. pupil size X	avg. pupil size Y
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	1	365290063196	365290312805	249609	867.358564	183.5973716190476	23.055070879335663	23.055070879335663	3.6258966666666668	3.6258966666666668
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	2	365290379445	365290479403	99958	541.3902339455783	148.58420020408164	16.71792863919748	16.71792863919748	3.6187916666666666	3.6187916666666666
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	3	365290562728	365290786071	223343	377.02195765306124	131.209361122449	18.947348352301532	18.947348352301532	3.6286392857142853	3.6286392857142853
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	4	365290812839	365291682614	869775	366.410925606469	159.42969239892184	17.605933650831144	17.605933650831144	3.6725952830188673	3.6725952830188673
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	5	365291712844	365291862740	149896	390.39133485714285	167.64295885714287	24.62018294627428	24.62018294627428	3.745762	3.745762
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	6	365291962639	365292184632	221993	386.7521893877551	161.6000306122449	19.50672698183228	19.50672698183228	3.7476642857142863	3.7476642857142863
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	7	365292212853	365292712907	500054	383.2893324423963	166.56799714285714	23.13601200957424	23.13601200957424	3.854904838709677	3.854904838709677
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	8	365292745946	365293062610	316664	419.89453185714285	144.70678757142858	22.68734287580949	22.68734287580949	3.9931425000000003	3.9931425000000003
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	9	365293096371	365293462620	366249	467.5447551552795	144.99882670807455	24.852656553326344	24.852656553326344	4.011210869565218	4.011210869565218
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	10	365293495913	365293612877	116964	496.50829964285714	143.5832675	17.912562153346467	17.912562153346467	3.9903125	3.9903125
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	11	365293797050	365294012559	215509	540.3872559183674	124.67102081632653	21.35458649087424	21.35458649087424	3.9571321428571435	3.9571321428571435
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	12	365294045822	365294429227	383405	526.602880595238	144.93742547619047	23.92190873039369	23.92190873039369	3.927697916666667	3.927697916666667
1	right	stimulus_4701	4701	stimulus_4701	4701	Fixation	R	13	365294462498	365294879181	416683	559.6441481318682	156.9899184065934	12.67320162519479	12.67320162519479	3.786616346153846	3.786616346153846
