10595334670	SMP	1	514.7653	512.5053	0.0000	0.0000	9.1017	9.1017	4.2632	0.0000	0.0000	3.8066	0.0000	0.0000	0.0000	0.0000	744.0000	513.0000	756.0000	511.0000	0.0000	0.0000	0.0000	0.0000	0	1819	0	0	0	-1	-1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.0099	1.5611	618.7422	-24.5219	0.0000	530.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		10160	Blink	Blink	1e0cadd8-a499-4a34-97ab-78fe93011cba.jpg	16	4094	stimulus_4094
10595351354	SMP	1	0.0000	0.0000	748.1528	510.8832	0.0000	0.0000	4.2632	2.0176	2.0176	3.2015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1599	0	0	0	-1	-1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.0099	1.5611	618.7422	-24.5219	0.0000	530.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		10160	Blink	Blink	1e0cadd8-a499-4a34-97ab-78fe93011cba.jpg	16	4094	stimulus_4094
10595368915	SMP	1	522.7972	503.9723	0.0000	0.0000	22.4161	22.4161	4.2632	0.0000	0.0000	3.2015	0.0000	0.0000	0.0000	0.0000	753.0000	510.0000	763.0000	508.0000	0.0000	0.0000	0.0000	0.0000	0	2705	0	0	0	-1	-1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.0099	1.5611	618.7422	-26.3027	0.6683	530.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		10161	Blink	Blink	1e0cadd8-a499-4a34-97ab-78fe93011cba.jpg	16	4094	stimulus_4094
10595384659	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.2632	0.0000	0.0000	3.2015	0.0000	0.0000	0.0000	0.0000	748.0000	513.0000	760.0000	510.0000	0.0000	0.0000	0.0000	0.0000	0	12010	0	0	0	-1	-1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.0099	1.5611	618.7422	-25.4136	0.1114	530.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		10161	Blink	Blink	1e0cadd8-a499-4a34-97ab-78fe93011cba.jpg	16	4094	stimulus_4094
10595401409	SMP	1	0.0000	0.0000	767.7489	514.2460	0.0000	0.0000	4.2632	5.9207	5.9207	3.2015	0.0000	0.0000	0.0000	0.0000	750.0000	512.0000	761.0000	509.0000	0.0000	0.0000	0.0000	0.0000	0	2333	0	0	0	-1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.0099	1.5611	618.7422	-25.7467	0.3341	530.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		10161	Blink	Blink	1e0cadd8-a499-4a34-97ab-78fe93011cba.jpg	16	4094	stimulus_4094
10595417917	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.2632	0.0000	0.0000	3.2015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1531	0	0	0	-1	-1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.0099	1.5611	618.7422	-25.7467	0.3341	530.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		10161	Blink	Blink	1e0cadd8-a499-4a34-97ab-78fe93011cba.jpg	16	4094	stimulus_4094
10622827434	SMP	1	618.7506	529.0180	868.0865	536.3177	12.5681	12.5681	3.4233	12.2469	12.2469	3.3114	613.2248	537.7892	619.9647	537.5070	860.5056	544.9948	866.7795	544.7951	351.3926	126.1940	351.3926	126.1940	0	3712	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.1212	-6.7056	621.9186	-58.1833	-8.5556	618.6744	-0.1909	0.4786	-0.8570	-0.0833	0.4835	-0.8714	10435		Saccade	Saccade	1aaf143b-e68c-45d7-910d-251b4eeca54c.jpg	16	4094	stimulus_4094
10622843974	SMP	1	618.0223	528.6203	867.4677	535.8909	12.5892	12.5892	3.4178	12.2724	12.2724	3.3114	613.0068	537.3472	619.5010	537.0108	860.1187	544.9845	866.3114	544.5717	357.4026	122.2560	357.4026	122.2560	0	3662	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.2094	-6.5821	621.8297	-58.1877	-8.5422	619.9068	-0.1715	0.4770	-0.8620	-0.0768	0.5032	-0.8607	10435		Fixation	Fixation	1aaf143b-e68c-45d7-910d-251b4eeca54c.jpg	16	4094	stimulus_4094
10622861170	SMP	1	618.5914	528.2962	867.7377	535.8461	12.5315	12.5315	3.4109	12.1227	12.1227	3.3041	613.6493	537.0027	619.9986	536.6693	860.5023	544.7396	866.9870	544.3558	367.2618	123.4012	367.2618	123.4012	0	43332	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0650	-6.4975	622.3120	-58.3244	-8.4818	619.8879	-0.1713	0.4762	-0.8625	-0.0613	0.4908	-0.8691	10436		Fixation	Fixation	1aaf143b-e68c-45d7-910d-251b4eeca54c.jpg	16	4094	stimulus_4094
10622904518	SMP	1	619.4128	527.4829	868.4041	535.3168	12.4561	12.4561	3.4027	12.0795	12.0795	3.2965	614.6343	536.0075	620.8081	535.8154	861.1211	543.9963	867.4916	543.9991	372.4260	123.2019	372.4260	123.2019	0	5056	0	0	1	1	1	-	-	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8411	-6.2674	623.4747	-58.5110	-8.3443	620.3162	-0.1669	0.4709	-0.8663	-0.0667	0.4900	-0.8691	10436		Fixation	Fixation	1aaf143b-e68c-45d7-910d-251b4eeca54c.jpg	16	4094	stimulus_4094
